DAT,predicted_weight_g
16,17.84943409
16,17.97731916
16,18.68554551
16,18.02482305
16,17.33210262
16,16.63454301
17,21.00899459
17,21.38230921
17,21.12619121
17,21.64387797
17,19.9151568
17,20.70700238
17,11.04752464
17,9.889401276
17,10.14810278
17,9.935977541
17,10.32400986
17,10.25458765
17,10.67614373
17,10.78079991
17,11.70569595
17,12.19464165
17,13.2258891
17,13.16571395
17,21.82920539
17,20.55169633
17,21.75848978
17,21.08124429
17,21.05436114
17,20.12821672
18,25.66947233
18,25.91686193
18,25.90509071
18,25.77845793
18,24.85053185
18,22.9213868
18,13.33485785
18,13.51013968
18,13.38708632
18,12.81625274
18,12.90282058
18,13.77356751
18,14.4973714
18,14.48143482
18,14.65168729
18,14.60857096
18,15.34471819
18,15.16481594
18,20.89508085
18,20.74035436
18,22.56794861
18,19.64543273
18,22.28283139
18,22.46809741
19,31.56029698
19,30.91270747
19,30.87560342
19,30.31902423
19,29.5336822
19,28.37142763
19,18.09311377
19,14.28119146
19,14.19507182
19,13.51727036
19,13.0955876
19,14.95775367
19,15.4305775
19,15.9990506
19,15.6205421
19,15.40686679
19,15.82759969
19,17.2723243
19,25.7246921
19,22.71909881
19,23.79829045
19,23.13635091
19,22.50895831
19,18.7576384
20,33.80482413
20,34.37066031
20,33.81162185
20,33.16493739
20,33.23320081
20,33.06363861
20,16.03255346
20,14.56798749
20,14.2578961
20,15.13909507
20,14.96298514
20,15.03213769
20,15.25544418
20,15.39258735
20,16.09239604
20,15.31446395
20,16.23043405
20,16.18509167
20,24.48119305
20,25.37898595
20,24.51759964
20,24.9421884
20,24.65738377
20,25.40875941
21,29.68336411
21,36.36120794
21,36.63107788
21,36.04377563
21,33.25372425
21,35.07428579
21,19.04551224
21,14.64452294
21,16.63684972
21,13.007811
21,19.40363912
21,14.69519056
21,19.37567118
21,18.90537575
21,28.1234775
21,16.65126325
21,16.84422598
21,19.87048939
21,32.65572008
21,28.82128203
21,26.28187016
21,27.24058598
21,28.57478565
21,29.39046816
22,38.64326304
22,40.51552961
22,35.80481206
22,40.37687912
22,38.33879769
22,41.39101523
22,16.99886182
22,15.78030444
22,15.62207319
22,15.2184123
22,16.171832
22,17.449331
22,15.44911068
22,18.15450188
22,15.94413081
22,17.96548173
22,18.38771977
22,15.8899347
22,33.85583134
22,27.86369817
22,27.93069679
22,23.55244011
22,29.30133831
22,24.96765587
23,48.44175437
23,44.35625253
23,49.3377592
23,47.51470498
23,49.91681571
23,45.59990945
23,25.65071478
23,21.25468463
23,20.97212698
23,19.659932
23,20.63260806
23,20.39369804
23,22.09162628
23,20.8690014
23,22.86575983
23,17.42132777
23,19.53821352
23,18.82105737
23,39.5337191
23,29.62695606
23,17.83613577
23,15.72328419
23,17.74118679
23,26.35411092
24,25.08829207
24,49.09940234
24,38.29367834
24,22.35617828
24,22.00397903
24,22.81171102
24,24.05151355
24,25.19798875
24,24.52415046
24,21.88905064
24,24.89520576
24,21.62679742
24,24.65043387
24,21.79386687
24,19.27334111
24,19.62241736
24,19.89411023
24,19.46362527
24,35.88495268
24,24.00867304
24,16.9031854
24,13.7732355
24,16.74282239
24,15.19569179
25,27.30984434
25,49.72813703
25,43.90157548
25,47.09585025
25,29.59861873
25,28.62160757
25,31.5482702
25,27.78207857
25,27.14330492
25,27.09938813
25,27.18431237
25,27.24643874
25,25.11383936
25,23.64405671
25,22.67509141
25,22.73971473
25,20.66071409
25,25.39785711
25,35.74183332
25,23.68443724
25,20.14272477
25,22.76852585
25,20.51230534
25,22.77570115
26,31.17716313
26,37.57031451
26,34.60391741
26,35.97577968
26,35.17638396
26,37.69559054
26,35.72860892
26,28.89471159
26,25.93841972
26,32.4685679
26,31.32591787
26,33.19155115
26,26.29016666
26,27.11983009
26,30.9964914
26,31.84258941
26,33.89484948
26,26.25966282
26,36.21677879
26,31.78274683
26,28.0894161
26,29.80184365
26,27.5477281
26,29.4820992
27,46.3863448
27,58.09768496
27,42.54813919
27,42.11550103
27,42.15306258
27,42.13299884
27,31.53515694
27,32.56174269
27,32.05046852
27,27.31386151
27,27.89322359
27,27.16290378
27,26.64332178
27,26.51658649
27,24.1645546
27,24.02978287
27,26.47074576
27,25.46124608
27,28.75463812
27,30.07589019
27,27.09035987
27,25.06964395
27,25.26538089
27,24.69433762
0,1.096305559
0,1.480426515
0,0.839346683
0,0.815835389
0,0.231416296
0,2.468852274
0,1.764674928
0,-0.194100761
0,0.066286332
0,0.229286421
0,0.458522937
0,0.729249947
0,0.004831435
0,0.64932921
0,0.460921659
0,1.915848861
0,2.045066162
0,1.983601674
0,2.017425491
0,3.373359055
0,3.562306192
0,3.074311109
0,2.738928613
0,2.624225432
1,3.387215373
1,3.350302165
1,4.081803625
1,3.831759275
1,3.727250213
1,3.471977122
1,2.327279057
1,2.822578384
1,2.102417025
1,1.619670405
1,2.184815911
1,2.813868673
1,1.670359344
1,1.838618568
1,0.572201434
1,1.954960887
1,0.872306093
1,1.441013029
1,1.664115763
1,2.412296385
1,2.053671524
1,2.183194192
1,2.288124296
1,2.036149047
2,1.825649683
2,1.812991412
2,2.066397583
2,1.564039105
2,1.601362924
2,1.534132807
2,1.829151764
2,1.129075096
2,0.797050084
2,0.23200487
2,0.405237423
2,-0.012500939
2,0.967556503
2,0.966177859
2,0.433178519
2,1.010931834
2,0.870026039
2,0.960596978
2,1.09754949
2,1.032167706
2,1.256727151
2,1.14454561
2,1.618520001
2,1.661318817
3,3.497919636
3,2.685047776
3,3.066979409
3,2.256170857
3,3.009674803
3,2.563739336
3,2.89030533
3,2.718499236
3,1.714519339
3,1.376927454
3,1.438939828
3,1.691350199
3,1.403479139
3,0.928220231
3,3.214717055
3,1.533276955
3,1.391017074
3,1.672963376
3,1.566731133
3,2.960783263
3,1.817911867
3,2.190781465
3,2.012872844
3,2.105159979
4,3.783494048
4,4.641079684
4,3.989423687
4,3.924333302
4,3.710192419
4,4.069247865
4,4.362276196
4,4.290644964
4,3.437137185
4,1.670664051
4,2.064933842
4,2.105163544
4,2.410799194
4,2.491310487
4,2.370191516
4,2.595953294
4,2.743718767
4,4.112379989
4,3.521337545
4,2.656727749
4,2.819475806
4,2.533823474
4,3.321316732
4,3.450940194
5,4.680911172
5,5.549012419
5,5.019299845
5,4.941539225
5,4.31618531
5,4.121428852
5,5.061785617
5,4.726308931
5,4.325030296
5,4.124404936
5,4.010242042
5,4.029789972
5,4.071171625
5,4.144234029
5,3.340073264
5,3.080174549
5,3.334615254
5,3.003604297
5,2.66376039
5,3.498897267
5,3.305382393
5,3.146773158
5,3.164123773
5,2.765177894
6,6.469459704
6,5.592452366
6,5.367787956
6,6.512982511
6,5.405879408
6,5.483318447
6,5.963516221
6,5.727056895
6,3.450381441
6,3.559581176
6,4.019588224
6,3.44632698
6,3.321280924
6,3.600562217
6,3.953616511
6,3.707232512
6,3.868324814
6,3.74160495
6,3.305020745
6,5.904375401
6,4.347323247
6,4.653216543
6,3.703576653
6,4.322785766
7,5.100467307
7,5.089354019
7,4.950340787
7,6.415135071
7,5.842035506
7,6.418328408
7,6.329063198
7,4.030277408
7,3.40106395
7,3.852086725
7,3.382723504
7,5.370992352
7,5.137140014
7,4.922460663
7,5.763839298
7,5.671825932
7,5.819145988
7,6.050303548
7,5.205535572
7,5.723551723
7,6.437275697
7,7.701869841
7,5.810061974
7,6.929690302
8,7.083809144
8,8.312898303
8,6.882928538
8,7.65811236
8,6.290452662
8,6.860881237
8,6.768858374
8,6.719151793
8,4.301506134
8,5.130110938
8,5.102036472
8,6.757082328
8,6.715208224
8,6.718006531
8,6.779541748
8,5.91746122
8,7.190666138
8,7.097586211
8,6.689536188
8,8.072541609
8,9.129157981
8,9.234572392
8,9.305558684
8,8.964015587
9,10.93301259
9,9.456984265
9,10.46774488
9,9.14428195
9,9.219326672
9,8.643365098
9,9.940549855
9,9.776696289
9,8.294855878
9,7.977891477
9,8.108831785
9,9.272035101
9,8.725816992
9,8.955688028
9,8.650373108
9,9.698268076
9,7.027654008
9,6.61457006
9,7.6662174
9,11.4625984
9,10.32164067
9,8.283880162
9,9.172420434
9,9.121947636
10,11.47653092
10,10.78967827
10,11.38641309
10,10.69984371
10,11.2675483
10,10.98439345
10,11.70941553
10,11.71827958
10,9.521868874
10,8.244562796
10,8.953021375
10,9.435684502
10,9.345198422
10,9.933605143
10,9.412193546
10,9.482455201
10,9.114418119
10,8.79373081
10,10.34123924
10,11.4484223
10,11.18585765
10,11.36211823
10,10.87454668
10,10.58141256
11,11.80576293
11,12.60568848
11,13.72973371
11,14.1162714
11,12.2565485
11,12.08200849
11,13.29662659
11,12.5776413
11,10.9942386
11,11.93851079
11,11.85785812
11,11.60136115
11,11.89653444
11,11.81101605
11,12.04292309
11,11.61619405
11,11.5105023
11,11.03722603
11,10.95009897
11,11.98665725
11,12.60924474
11,14.350213
11,15.00130456
11,13.90026027
12,18.27746875
12,18.71776684
12,19.22648787
12,22.70756673
12,21.82258614
12,24.77942208
12,21.66115337
12,19.20743102
12,18.28397072
12,20.03650827
12,18.51077232
12,17.67187189
12,17.96361941
12,17.6493552
12,18.61479557
12,17.66578667
12,16.27581502
12,17.62675175
12,18.98946005
12,18.05934159
12,18.99197705
12,19.01088251
12,19.40292769
12,19.24072049
13,28.55323317
13,27.55260548
13,26.64861197
13,26.55204261
13,25.36711635
13,25.80979409
13,24.43457835
13,24.29974961
13,19.02948397
13,18.15318912
13,18.01915979
13,20.31754377
13,16.87877978
13,18.39860556
13,17.85530482
13,16.81448834
13,16.4992768
13,18.23373675
13,17.41285953
13,16.83553793
13,17.43176369
13,18.77318212
13,20.61080698
13,21.27673063
14,24.7786193
14,24.99363825
14,24.73637593
14,25.68496638
14,23.1911737
14,24.70966018
14,24.90243044
14,25.81434691
14,24.16253668
14,23.93165627
14,24.54763175
14,24.18888461
14,22.63026162
14,22.98559142
14,21.22272943
14,21.49695915
14,21.32194466
14,21.38605759
14,21.53456778
14,24.22186618
14,23.03506365
14,20.66271889
14,19.91292008
14,21.39269868
15,25.39873359
15,26.91625581
15,26.50398925
15,27.34100116
15,27.65258279
15,28.78600672
15,31.83283892
15,31.91715975
15,27.11915243
15,26.123272
15,25.92075642
15,26.88506433
15,26.84536657
15,26.89053048
15,27.98556406
15,26.33300576
15,26.74599501
15,26.75776054
15,27.06792099
15,29.53594881
15,29.88456541
15,30.26632195
15,29.06950353
15,27.48951403
16,35.44194221
16,30.56838854
16,33.85900305
16,33.70136933
16,34.12008123
16,32.86412309
16,33.48888223
16,33.2315198
16,33.19774235
16,28.56072723
16,27.12347035
16,30.12135959
16,27.92178311
16,30.53926693
16,30.45139014
16,31.89632167
16,30.46150368
16,28.6525229
16,28.5017769
16,33.34927851
16,32.5626861
16,31.90471882
16,30.07138956
16,29.15416624
17,33.46234383
17,31.36323775
17,30.82210239
17,32.5081189
17,32.96854971
17,33.17894396
17,31.19946453
17,30.92852042
17,30.66435289
17,24.83946885
17,27.76592452
17,28.79290507
17,27.49937648
17,28.24778837
17,26.98655806
17,26.7546943
17,27.3034235
17,29.98776565
17,33.32178297
17,34.34749774
17,32.4364731
17,32.4990329
17,31.58978126
17,32.23010475
18,38.13735448
18,36.43214487
18,36.40110466
18,36.41235384
18,35.55757267
18,36.88672569
18,36.62090816
18,36.59840411
18,35.05021364
18,36.57568733
18,36.26698488
18,35.48018145
18,35.81968593
18,35.42301367
18,34.1241667
18,34.41903657
18,34.78743048
18,36.44439064
18,35.33717063
18,35.22851279
18,34.37325884
18,34.35819185
18,34.92932501
18,35.74621731
19,43.19585836
19,45.22175734
19,43.32650086
19,44.10331218
19,46.76059292
19,49.51719149
19,48.57898898
19,49.41985175
19,43.69149282
19,43.44741161
19,41.72684533
19,42.38046485
19,42.62203604
19,42.44500182
19,42.17830694
19,42.85513374
19,43.98440589
19,44.57657268
19,43.66215714
19,41.03895006
19,41.47235904
19,41.7887167
19,41.85506903
19,42.46090784
20,48.69102678
20,52.39254371
20,46.15879035
20,49.55668322
20,46.62600868
20,49.95713078
20,51.27692936
20,51.26985868
20,47.11761894
20,49.35291084
20,49.56197945
20,51.30013248
20,52.48032888
20,50.20718089
20,45.63836794
20,45.88796449
20,45.01014415
20,46.73354162
20,52.60967398
20,46.82147291
20,48.35513209
20,48.17948602
20,49.2755817
20,47.52809294
21,58.573765
21,64.24324941
21,61.78991477
21,64.51204713
21,61.09805199
21,62.63203771
21,71.94962062
21,66.44500095
21,67.98288021
21,68.89831594
21,69.25727882
21,70.86982298
21,70.5296317
21,70.2374101
21,71.52172441
21,72.6601092
21,72.47730548
21,70.97714935
21,70.25215423
21,61.9108214
21,63.42494476
21,70.84693534
21,69.45767354
21,67.54143291
22,68.73464164
22,70.10761742
22,73.20720732
22,76.95478871
22,83.77437375
22,83.78100959
22,85.3379162
22,79.7669424
22,77.3466026
22,82.29879238
22,80.17339084
22,80.18695728
22,79.14917504
22,83.13359413
22,82.41396341
22,81.76030189
22,81.3129416
22,81.48870133
22,81.21892139
22,66.74207057
22,74.22125593
22,74.23565559
22,79.36126769
22,79.01455681
23,78.1204563
23,82.59279695
23,81.32868978
23,80.75126036
23,79.36932448
23,80.72761395
23,88.76573558
23,86.23962091
23,90.46741105
23,85.38576117
23,80.05791226
23,88.90396238
23,90.18300256
23,90.18230174
23,93.00697749
23,95.46358744
23,87.55655073
23,92.71015678
23,91.6497703
23,78.43755839
23,79.62938933
23,82.89715489
23,84.76083423
23,85.75799803
24,88.19956785
24,95.59803791
24,91.3422048
24,97.43638207
24,99.64865779
24,102.9587675
24,97.63729457
24,98.30473321
24,94.73068487
24,93.31328564
24,91.743955
24,90.45267786
24,91.71540579
24,90.33235377
24,91.13888541
24,87.3907915
24,91.76635277
24,93.0689462
24,84.79451336
24,88.00403263
24,92.2096074
24,90.81726724
24,88.5963048
24,86.0961341
25,94.90344382
25,98.23444641
25,99.19736652
25,99.78428872
25,100.5874408
25,105.0717988
25,106.7725566
25,107.2071107
25,101.5757842
25,103.6771204
25,104.8713153
25,105.2524796
25,105.4791767
25,102.7816406
25,102.1615938
25,96.30612278
25,97.87538422
25,92.56951325
25,93.70002098
25,100.2763875
25,104.8686404
25,104.393032
25,104.3129112
25,105.3340505
26,113.818441
26,117.4955676
26,115.8636318
26,116.0389152
26,117.2940894
26,118.5901486
26,117.3267994
26,115.9361143
26,117.8125727
26,119.7784347
26,119.8694056
26,120.5517362
26,115.6699162
26,116.7991036
26,117.2326803
26,117.1496038
26,117.5936388
26,119.5418706
26,116.627681
26,111.1037457
26,111.7980599
26,114.4860885
26,110.7186591
26,110.9009458
27,130.6536278
27,130.0346623
27,133.0310551
27,134.3313566
27,135.6557333
27,138.1671794
27,144.2144761
27,129.1053636
27,124.0324514
27,122.5136096
27,124.9396478
27,129.295632
27,106.3082838
27,107.8282072
27,115.1767271
27,122.1523814
27,122.3937652
27,123.8635449
27,120.5206426
27,114.20352
27,107.4803311
27,110.1459869
27,109.2106194
27,114.6641351
0,0.202188002
0,0.117125692
0,0.295814706
0,0.281553577
0,0.185516527
0,0.170459637
0,0.093003978
0,0.095129426
0,0.169312788
0,1.098260314
0,-0.345896013
0,-0.298150367
0,-0.277037055
0,0.672950681
0,1.237554585
0,2.384069607
0,2.44569022
0,1.060650723
0,1.687314652
0,3.204389519
0,2.836621318
0,3.214767153
0,3.07272281
0,3.202592817
1,2.193650625
1,2.662361855
1,2.943741813
1,2.468436996
1,2.425848117
1,2.410791227
1,1.155168972
1,1.689462078
1,0.861271935
1,0.795619466
1,0.746261361
1,0.788722906
1,-0.477584694
1,0.374919787
1,-0.020363261
1,0.091011653
1,-0.977211447
1,-0.299137193
1,0.976170423
1,1.708360009
1,2.108922451
1,2.663345347
1,3.523329697
1,4.320942469
2,6.750381292
2,7.194230923
2,3.200837164
2,4.475865873
2,3.422557082
2,3.809437717
2,2.849639237
2,4.767146703
2,5.081817827
2,1.311624058
2,1.266680246
2,-0.807480662
2,0.445242748
2,1.364740628
2,1.563313197
2,1.583266763
2,1.428955529
2,1.057828371
2,1.105767412
2,0.637340471
2,0.612499351
2,0.514601177
2,0.801671864
2,1.69149958
3,2.16235324
3,2.261683298
3,2.78970302
3,2.831073754
3,2.325896978
3,2.527871594
3,1.680407085
3,2.803504849
3,1.407228278
3,1.343555382
3,1.35952526
3,-0.371836758
3,-0.578491125
3,0.58302739
3,0.613213559
3,1.247995086
3,1.729373979
3,1.495062973
3,-0.006659591
3,1.692152807
3,2.14970683
3,2.307777538
3,2.772648636
3,3.127318999
4,4.738977494
4,4.6292596
4,4.30403595
4,3.650988818
4,4.767205996
4,3.865699357
4,2.138729725
4,6.512740245
4,5.644062425
4,4.9052482
4,5.248860847
4,-0.077666359
4,2.063836087
4,4.106295606
4,1.706157573
4,1.584517987
4,2.154546488
4,1.774923034
4,0.686866606
4,1.288978939
4,0.979410165
4,0.945755877
4,1.24150313
4,1.05096926
5,1.780190549
5,1.262493677
5,1.056022941
5,1.235307732
5,1.222529806
5,0.571506211
5,0.414688492
5,1.399556993
5,0.950656416
5,0.93199925
5,0.753121064
5,0.950738151
5,1.4294753
5,1.99025101
5,1.798124481
5,2.030370038
5,3.082346709
5,1.075393137
5,2.831149356
5,3.929322811
5,3.94229444
5,3.158490672
5,3.296250635
5,3.771362615
6,6.289894259
6,6.331820275
6,5.621586163
6,5.861286389
6,5.584799952
6,5.928528251
6,4.18806715
6,6.57025612
6,5.248170705
6,5.614691626
6,6.634676059
6,5.984562646
6,7.02082028
6,8.590973579
6,8.187499365
6,8.866325109
6,2.159794257
6,5.222253127
6,3.986383015
6,2.737352226
6,2.90891775
6,2.249713956
6,2.443267893
6,2.057788042
7,4.442469271
7,3.71976824
7,4.237126588
7,4.871614327
7,5.149949579
7,4.967222071
7,3.378989241
7,5.164883312
7,4.152525284
7,3.806173677
7,3.44082521
7,3.651299317
7,3.865730839
7,4.1501052
7,4.589956685
7,4.748568715
7,4.569776686
7,2.354606762
7,6.088599588
7,5.244884327
7,4.281427714
7,3.271529544
7,2.929460123
7,3.867804714
8,5.277169512
8,6.34097573
8,5.244023056
8,6.870246657
8,7.526297671
8,8.213093812
8,7.651583184
8,8.596577668
8,9.348139587
8,7.195033192
8,6.959064895
8,3.97597854
8,5.840326211
8,9.469561111
8,9.908289434
8,6.92977906
8,6.29322786
8,4.648298828
8,5.0836426
8,6.925170999
8,5.552831106
8,6.534191599
8,5.423267776
8,6.818717287
9,9.695573583
9,10.61507544
9,11.49370752
9,11.5755889
9,13.19896357
9,12.73780886
9,11.61323928
9,11.17436574
9,10.48493058
9,8.381019955
9,8.308674216
9,8.981626939
9,9.258790533
9,10.04218923
9,9.547272451
9,8.729752674
9,7.175369763
9,5.745909724
9,5.425852289
9,5.835518784
9,6.591128833
9,5.307365908
9,5.070976595
9,5.244646577
10,5.937103162
10,5.98280246
10,5.351903149
10,5.619240737
10,5.670570687
10,6.125747725
10,6.801305799
10,6.654178369
10,6.482061997
10,6.680363465
10,7.37643467
10,7.341105627
10,8.312089483
10,7.79211775
10,8.10966356
10,6.56086622
10,6.505024131
10,6.27264632
10,6.578601713
10,7.127022237
10,6.884634597
10,6.960983054
10,7.075678159
10,7.154098865
11,8.963800848
11,8.946160886
11,8.120668405
11,7.42877257
11,7.318921049
11,7.002545951
11,8.257723081
11,9.568340348
11,9.145071921
11,8.776369558
11,10.03988614
11,9.580388027
11,9.596863923
11,10.13091461
11,10.15385925
11,8.414745852
11,8.316520939
11,8.258542209
11,8.068417734
11,8.797136241
11,7.965644455
11,8.087546425
11,8.338236811
11,8.220327542
12,9.310637078
12,9.530764834
12,9.123824862
12,10.97099366
12,11.73813276
12,11.81630828
12,12.07482276
12,13.55835511
12,12.55023714
12,12.5995848
12,12.26206074
12,13.24663253
12,12.46437416
12,12.53347614
12,12.12784564
12,12.43111951
12,11.69660273
12,11.71104493
12,12.03843558
12,13.11243549
12,14.17852684
12,13.335113
12,14.06821692
12,13.31090435
13,17.06447615
13,17.62359121
13,16.59760998
13,16.86328974
13,16.95493353
13,17.92957787
13,17.08635959
13,19.4460272
13,18.60237349
13,19.79388555
13,19.62371322
13,19.16195661
13,19.18803819
13,19.38674436
13,20.12363384
13,20.56136023
13,13.95338872
13,14.22656923
13,15.16095995
13,16.42373712
13,15.90454013
13,16.79598121
13,18.43941339
13,19.3063416
14,14.14210978
14,25.18129834
14,27.19544575
14,26.92662129
14,27.7199551
14,25.5157742
14,23.45204253
14,23.73042432
14,21.99986098
14,19.8735987
14,18.19816522
14,17.88081728
14,18.3211754
14,18.73859815
14,17.97454785
14,15.94490073
14,14.4672965
14,14.17393009
14,15.21049292
14,15.9096846
14,15.60055242
14,15.8080944
14,15.56233142
14,15.4538738
15,18.54321483
15,19.7614833
15,19.79183856
15,20.12006673
15,20.54043709
15,20.93833696
15,18.17235525
15,18.78439714
15,18.77736317
15,17.39829994
15,16.74347325
15,16.97285851
15,16.98992051
15,17.15655979
15,17.94108356
15,16.5928281
15,16.83584104
15,16.7437926
15,16.12801072
15,17.0242961
15,17.12892138
15,17.47956868
15,17.99244959
15,18.72774204
16,25.00291621
16,25.42150313
16,26.04007122
16,26.65899326
16,26.13616588
16,26.57542292
16,24.31284625
16,24.58110785
16,21.68675258
16,20.56722712
16,22.23608392
16,23.35248736
16,20.08191883
16,19.83979928
16,20.26250116
16,20.54754489
16,19.55184776
16,20.90713368
16,21.48824485
16,20.89531472
16,21.95923903
16,21.55184615
16,21.42621325
16,21.18508752
17,25.6122109
17,26.03942388
17,25.9509479
17,26.03276067
17,25.99400477
17,25.56487334
17,24.03563997
17,23.84422857
17,22.62931805
17,22.830297
17,21.67506275
17,22.55688238
17,22.26457236
17,23.00955475
17,23.45207163
17,20.94134338
17,21.12144791
17,21.43844253
17,21.65977719
17,20.248478
17,22.30812661
17,21.62845033
17,21.76850679
17,21.36635128
18,29.6671615
18,21.92490476
18,26.93673409
18,24.19400458
18,27.34986066
18,24.82356713
18,23.59829502
18,23.16361376
18,21.67381299
18,24.05040147
18,26.62609441
18,26.65562193
18,26.86885741
18,26.66801222
18,26.48929693
18,26.07501431
18,24.43867724
18,25.23951895
18,23.56980088
18,24.16454428
18,24.73433753
18,23.93156136
18,24.31760343
18,23.56457396
19,33.60079295
19,32.02350972
19,29.9987189
19,29.96953747
19,31.4715435
19,29.86651957
19,28.57869595
19,26.35712155
19,26.75858932
19,27.75462245
19,28.42276654
19,28.95201121
19,29.59482545
19,29.40391874
19,31.38926444
19,31.360981
19,30.09569905
19,30.84793971
19,27.64969768
19,28.68443113
19,27.99835579
19,29.08084198
19,27.43995821
19,28.8040108
20,36.65005626
20,37.56247417
20,36.32016235
20,36.48549896
20,34.96817218
20,37.04578651
20,33.52968421
20,30.6342254
20,30.82799929
20,32.0742264
20,32.45834702
20,31.96413641
20,32.94813317
20,33.13940072
20,33.13793083
20,33.26064009
20,34.76425845
20,35.96277692
20,35.81857055
20,37.36513044
20,34.47581697
20,33.48389408
20,30.97211982
20,32.03280612
21,36.54409311
21,39.3715312
21,41.07719341
21,44.92578542
21,45.06596994
21,45.75914189
21,44.07615098
21,43.41202935
21,40.1445229
21,42.23274353
21,42.92432238
21,40.92639938
21,40.52048213
21,40.84951887
21,38.52880236
21,37.51490126
21,36.81464832
21,37.47533155
21,35.82682775
21,35.50915217
21,33.65340667
21,36.15030215
21,35.7101626
21,40.43826288
22,51.86872194
22,47.71110076
22,52.80414941
22,49.27680711
22,59.39685777
22,52.1608127
22,56.90750997
22,46.0880151
22,41.01728847
22,41.72165572
22,46.46038646
22,40.15526947
22,40.94009089
22,42.52269926
22,39.96942651
22,47.90783619
22,43.39215358
22,44.10145535
22,47.27448208
22,46.91798202
22,55.36012884
22,52.60539878
22,55.36034752
22,49.21693282
23,66.30486157
23,65.94002542
23,57.6117442
23,57.58218922
23,56.77405596
23,56.67940392
23,58.37658053
23,52.46649069
23,56.95770906
23,62.3275087
23,57.33559797
23,59.16114044
23,53.24648657
23,50.95450733
23,51.7103823
23,50.88299949
23,48.96730846
23,54.51881561
23,57.98392462
23,59.79393616
23,62.16748343
23,56.68957864
23,60.02774314
23,52.26097468
24,60.16884163
24,60.42381135
24,63.41387287
24,61.29732825
24,67.78931891
24,62.13951206
24,67.76864513
24,57.32466946
24,62.95771608
24,57.23102193
24,57.96912084
24,57.33931632
24,63.80928895
24,60.87987255
24,60.0635246
24,59.31157804
24,61.103492
24,60.66992786
24,70.721819
24,69.2107453
24,62.80108004
24,67.88968427
24,67.10227703
24,67.9045332
25,73.77394666
25,73.75099286
25,74.72491819
25,74.57301092
25,73.89002479
25,78.84134264
25,82.06464005
25,70.53645923
25,68.6605477
25,69.8047485
25,65.99509686
25,75.93886056
25,74.33110105
25,74.38341734
25,75.88956126
25,67.50975354
25,68.18260436
25,67.19446105
25,74.60477378
25,81.18968106
25,82.00911979
25,77.85293873
25,75.99905896
25,70.9429155
26,91.20059072
26,83.00878715
26,79.40382487
26,82.03030781
26,83.6306789
26,84.10197417
26,90.36477726
26,79.7408426
26,70.49892215
26,77.54449322
26,73.45526349
26,72.57627781
26,73.00416634
26,72.48516107
26,73.86101928
26,73.37296011
26,74.77127514
26,75.1801485
26,77.24079739
26,85.27191574
26,82.66579204
26,88.45119912
26,87.60126016
26,88.98332631
27,97.65364476
27,83.70037916
27,85.56649659
27,87.37292512
27,96.35716689
27,89.97975953
27,92.92369008
27,82.82915779
27,78.34350583
27,85.56563316
27,84.76650996
27,85.95578516
27,84.60029339
27,85.28363886
27,90.54220178
27,84.56616989
27,85.77893114
27,86.21495809
27,95.88704541
27,95.44242423
27,96.52062964
27,92.70664378
27,89.20514033
27,90.10672796
