,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water,내부온도관측치 1,내부습도관측치 1,co2관측치 1,ec관측치 1,시간당분무량 1,시간당백색광량 1,시간당적색광량 1,시간당청색광량 1,시간당총광량 1,내부온도관측치 3,내부습도관측치 3,co2관측치 3,ec관측치 3,시간당분무량 3,시간당백색광량 3,시간당적색광량 3,시간당청색광량 3,시간당총광량 3,내부온도관측치 std,내부습도관측치 std,co2관측치 std,ec관측치 std,시간당분무량 std,시간당백색광량 std,시간당적색광량 std,시간당청색광량 std,시간당총광량 std,내부온도관측치 mid,내부습도관측치 mid,co2관측치 mid,ec관측치 mid,시간당분무량 mid,시간당백색광량 mid,시간당적색광량 mid,시간당청색광량 mid,시간당총광량 mid,"('co2관측치', 1.0)","('co2관측치', 2.0)","('co2관측치', 3.0)","('co2관측치', 4.0)","('ec관측치', 1.0)","('ec관측치', 2.0)","('ec관측치', 3.0)","('ec관측치', 4.0)","('내부습도관측치', 1.0)","('내부습도관측치', 2.0)","('내부습도관측치', 3.0)","('내부습도관측치', 4.0)","('내부온도관측치', 1.0)","('내부온도관측치', 2.0)","('내부온도관측치', 3.0)","('내부온도관측치', 4.0)","('시간당백색광량', 1.0)","('시간당백색광량', 2.0)","('시간당백색광량', 3.0)","('시간당백색광량', 4.0)","('시간당분무량', 1.0)","('시간당분무량', 2.0)","('시간당분무량', 3.0)","('시간당분무량', 4.0)","('시간당적색광량', 1.0)","('시간당적색광량', 2.0)","('시간당적색광량', 3.0)","('시간당적색광량', 4.0)","('시간당청색광량', 1.0)","('시간당청색광량', 2.0)","('시간당청색광량', 3.0)","('시간당청색광량', 4.0)","('시간당총광량', 1.0)","('시간당총광량', 2.0)","('시간당총광량', 3.0)","('시간당총광량', 4.0)","('일간누적백색광량', 1.0)","('일간누적백색광량', 2.0)","('일간누적백색광량', 3.0)","('일간누적백색광량', 4.0)","('일간누적분무량', 1.0)","('일간누적분무량', 2.0)","('일간누적분무량', 3.0)","('일간누적분무량', 4.0)","('일간누적적색광량', 1.0)","('일간누적적색광량', 2.0)","('일간누적적색광량', 3.0)","('일간누적적색광량', 4.0)","('일간누적청색광량', 1.0)","('일간누적청색광량', 2.0)","('일간누적청색광량', 3.0)","('일간누적청색광량', 4.0)","('일간누적총광량', 1.0)","('일간누적총광량', 2.0)","('일간누적총광량', 3.0)","('일간누적총광량', 4.0)"
"('ec관측치', 2.0)",-0.2809331027568196,,0.008909525022637125,-0.17863250170271863,0.027682068205826547,-0.04033029810732435,-0.01564054935715887,-0.01564054935715883,0.012569375589386688,0.012569375589386748,0.04637458860018483,0.04637458860018485,-0.03104056096690378,-0.031040560966903857,0.030241558294089723,0.030241558294089713,-0.1853328068602521,0.01583056581731182,,0.05099125675066262,0.02818576942402536,-0.07823203645299273,-0.005972658630365599,-0.1848115453466029,0.05983032840718375,-0.029547238268026747,-0.03311411157921136,-0.010345464423884397,0.08475676039642568,-0.00267188664708457,0.05575942376251622,0.018075378064632004,-0.16088183343816748,-0.002288999597534173,-0.04582874200785744,0.0005764639858462181,0.01873897130167384,0.01769758903737394,-0.03942691736405747,0.014304652049631134,0.047564725792307215,0.14460357715436198,-0.053110103319908036,-0.03129334242723227,0.04006758332909603,0.021023122086616552,0.0028329117946021254,-0.04306711301676942,0.003568213631724446,0.01711331320477932,-0.17514344717979516,0.03894548706904762,-0.04144902286001473,0.004822610209764093,-0.008965740239110735,0.047789364665593664,-0.015977716305003373,0.007175597024717973,-0.05388287103208157,-0.11240994103309439,-0.04682280904446766,-0.08787701896419244,0.9771278241092846,1.0,0.9470108268663874,0.9330943774440494,0.166909715964039,0.10523513503554967,0.11821711547119769,0.16043315375405529,-0.22807015188032478,-0.1721189989859749,-0.11115117025060263,-0.1340738830656179,0.02401062638979565,-0.30930997404785554,-0.3495499395911261,0.05303872853064203,0.011358423623843018,0.08879866968900023,0.054503644512994394,0.18936321111013507,0.24857707085567066,0.3369875637888319,0.24574191862339098,0.16897908810363255,0.007398493045418827,0.021238937253385,0.1840467011920053,0.2408229765307999,0.17010081202211186,-0.1751135758550739,-0.21627686715482103,0.2544820784625702,0.02401062638979563,-0.27809814397940147,-0.3279598084006283,-0.3140540323018917,-0.0373130809667705,0.04007320341123954,0.057961639741552475,0.07747862413719302,0.13912074348851874,0.31384953019083717,0.3353593361753364,0.30549648372430566,0.003139205687333842,0.014656404348894118,0.063445452158483,0.12772219418830916,0.09334830111714855,0.019999324932351795,-0.17422160469605338,-0.12696095606317134
"('ec관측치', 3.0)",-0.2805328958473032,,0.0007132648957777964,-0.17638664619569214,0.03271965224013993,-0.04441147449700815,-0.03983192405065792,-0.03983192405065799,0.023538142918603157,0.023538142918603188,0.04925918273293171,0.04925918273293169,-0.02031680855064981,-0.02031680855064983,0.05125926376185624,0.051259263761856175,-0.19447519145502035,0.024370978960123656,,0.04098063483892961,0.021643489645117444,-0.08741946120328949,-0.01114435116574547,-0.17932249980987716,0.05890699375153064,-0.03163189765673673,-0.04860778744285416,-0.014981800688870095,0.07717672509354867,-0.006221141430520715,0.05577182688336194,0.0070280650888012355,-0.16294459493942584,0.004730447916177605,-0.05163299115379189,-0.021661976646029354,0.028642260664938805,0.02419270457157139,-0.026890416436291736,0.031999383483029886,0.037924936326694435,0.12338693306754163,-0.041254201965248406,-0.040531022059698996,0.020417376759791495,0.030508294359449736,0.012101422674604173,-0.02877101490451313,0.01916596916669737,0.008566324169244102,-0.17501058367391417,0.04294229702969338,-0.04599694046797523,-0.019979832523900506,0.002591755167335269,0.05013420034028269,-0.0060084917268946455,0.025088647537832017,-0.07563465834815702,-0.12434250666221111,-0.056038063168369005,-0.10659842716667299,0.9098503459195496,0.9470108268663874,1.0,0.9894991284709981,0.15543163754986933,0.09530308280877046,0.1147976198656151,0.16068799535486392,-0.22152520060258132,-0.16645012313201452,-0.1239839544966919,-0.13274891515077647,0.025939957486547757,-0.31202243840940114,-0.35971333411709555,0.04906330145822466,0.020783668110628466,0.09885415340567223,0.06359322196762929,0.2033217197586902,0.24854394461690105,0.3217533411814577,0.22923844143031322,0.1705874142591905,0.0291710698838247,0.03586345380171123,0.19914029171214961,0.26409225265517866,0.1820622941842084,-0.17999167963973606,-0.22800946364941774,0.26468960891590126,0.02593995748654788,-0.28021561250553906,-0.3333019611125611,-0.32100781747193674,-0.02992989215012967,0.0515473265414488,0.06786898961654081,0.08825352137580687,0.1429985945872319,0.3062917939247344,0.32192864547589267,0.2939736566810229,0.020002055358237358,0.03514948517996389,0.08312943202734374,0.1492037839706226,0.10446587231852336,0.026394916651588628,-0.17963086484837745,-0.1319144403466269
"('ec관측치', 4.0)",-0.28411525954226496,,0.0031405023393266994,-0.18202257184036152,0.029373631004723077,-0.03233465421363213,-0.03526721155596123,-0.035267211555961145,0.01526429292182268,0.015264292921822714,0.0605536120970326,0.06055361209703273,-0.017633011083675727,-0.01763301108367578,0.050213166230137184,0.05021316623013714,-0.19601696493775672,0.016022581675858953,,0.04878899064323254,0.0299811343513502,-0.08225741367938583,-0.00956642366290472,-0.1863212239817157,0.05795089468809392,-0.020156685881987806,-0.04739585557873912,-0.012697020333558698,0.0849038601992414,-0.005785721567807323,0.06175128342211868,0.011390655623550853,-0.16596617780146333,0.001448530274708786,-0.03957745236520137,-0.01712980087120996,0.01948004973875164,0.034848043885096325,-0.023669530746332032,0.02740537494924733,0.04491673468059286,0.13501096248297,-0.047011618452908584,-0.037849550311225416,0.024568038618674952,0.02092110133402914,0.02170675421231531,-0.025733036123419397,0.013705247906896567,0.010020046029664793,-0.18153312162332894,0.039765977444277234,-0.033568003007436495,-0.01500305733579628,-0.0016769512480636602,0.060500220853295344,-0.004399401044112911,0.026587006305733466,-0.07287150927231102,-0.11799957469658526,-0.050933881367530735,-0.10124244728175905,0.8933755601289205,0.9330943774440494,0.9894991284709981,1.0,0.1441029041619429,0.08479390586860966,0.10378440281143965,0.1500616608949741,-0.21960855164014156,-0.16387931065849098,-0.10961190377852043,-0.1363806386290929,0.026479474552116265,-0.31188472230932107,-0.3580600821498924,0.041092544613236054,0.018684070161850672,0.09411346128580081,0.059899415473758155,0.19421719987855346,0.24335148949476845,0.31753824069293646,0.23480997155664676,0.17246550286917806,0.023661640275146757,0.036467390148882804,0.19903414230997088,0.24977970567546465,0.17556179973545402,-0.18180229968673148,-0.22423342719708356,0.254445706229607,0.026479474552116165,-0.28182281918743746,-0.3321030964678992,-0.3210699743431013,-0.029769588929206486,0.04841575035407129,0.06379184109762429,0.08358304068977132,0.1404498197941458,0.30088648665660805,0.3191555902697724,0.29355459337229584,0.014255721113103857,0.03173918179927227,0.08244585028704608,0.1456292849805795,0.09986791689088366,0.017347231485128373,-0.18024421311093594,-0.13400704614790218
"('내부습도관측치', 1.0)",-0.2994898883601341,,0.2513250562637477,-0.22290480928125497,0.004604945660018135,-0.16604213924254554,-0.04634279393512137,-0.04634279393512091,0.05905841974655639,0.059058419746556685,0.00274685224856104,0.0027468522485613192,-0.07487145894333805,-0.07487145894333812,0.03429516273440601,0.03429516273440556,-0.21738037861267112,0.39926647268789506,,-0.013738034723330695,-0.06718486102321779,-0.20406792723934036,0.21677448000363111,-0.2076776681948097,0.07591782911261816,-0.14941812757116643,-0.03359197360565976,-0.09257046708869243,0.006578810499910514,-0.04957625885578268,-0.04224144960014255,0.21360546102583852,-0.23023984640353615,-0.04332442648919675,-0.1730323190902186,-0.025890593413731653,0.07245641804053185,-0.008309022253994278,-0.09203054487902385,0.055996557350300055,-0.0448851846036755,0.02932967897721308,-0.11465589801573633,-0.0739042556264205,-0.0033430468336396115,0.07399312718263719,-0.015468214475298269,-0.08601563772668613,0.05053083169138353,0.26426419764959463,-0.22889530223983676,0.00846485451673841,-0.17213928036116916,-0.05206972226385019,0.009493017176755483,0.02820772295044198,-0.0026427638021945528,0.0067192116538304794,0.08590490862375576,-0.1702458272677096,-0.0926449646486025,-0.002135761678495288,0.18314918081442833,0.166909715964039,0.15543163754986933,0.1441029041619429,1.0,0.9233637512307769,0.8465308846342077,0.926298916505743,-0.12141014851148911,-0.0837898784502776,-0.06003258008380642,-0.1115298151740611,-0.06516841239168564,0.1253559084165974,0.018604111839903913,0.00396314456489712,-0.09638575204141328,-0.07207308173832408,-0.027889500696414878,-0.029114728124522888,-0.04411655199040956,0.0709993813961913,0.10384392272438336,-0.017460243945957823,0.05394981203096663,0.16792634523440444,0.18752623676527508,0.09694213688466248,0.00022704678519030604,0.25820355587235777,0.12188466459897304,0.03860739028793727,-0.06516841239168547,0.17167960195780912,0.07971131277889527,0.07227325145986185,-0.09571078367161895,-0.09398763349959863,-0.07249484934524927,-0.058122055374017836,-0.050538058126575525,0.012967144906497929,0.0524574892624657,0.054530455344692294,0.061433514487004626,0.11264745341758327,0.16826175461471243,0.178385819040351,-0.0021475661245345646,0.2662291135268294,0.22655590570746476,0.20868163865335942
"('내부습도관측치', 2.0)",-0.21451052093513448,,0.32251071187024355,-0.20819432126709952,-0.02150465743612316,-0.19681327652498698,-0.03349649254464611,-0.03349649254464544,0.06549011319533705,0.06549011319533737,0.007963741389798197,0.007963741389798513,-0.06854996005691434,-0.06854996005691426,0.04901924593837509,0.049019245938374416,-0.17038903724132692,0.5423039658788578,,-0.03128748816796113,-0.09443817865884795,-0.25162040811556563,0.2864590601214796,-0.17970599405975202,0.0568425054634262,-0.17070918852010186,-0.02540707207730178,-0.09098758257970808,0.01644521165519712,-0.03033182906215446,-0.02491427794775415,0.27205261150825666,-0.23280843183943448,-0.06918728091525339,-0.20989912739302793,-0.010131514189854356,0.07526440879461944,-0.007368220072745706,-0.09641067533834904,0.055789466648282604,-0.07119244540751637,-0.049400346073534544,-0.12473608602500262,-0.11180103624448309,0.010196521390774765,0.07304094409000643,-0.01896352822571881,-0.09557087636581256,0.04370768054603649,0.3365869285882401,-0.2147798239430382,-0.02359620689547177,-0.20462235466397216,-0.04388358410254157,0.020907088576949034,0.03863159729277456,0.016384828178244524,0.02664219673148551,-0.01503777928459827,-0.28753648611940424,-0.2337898814717234,-0.12069784435821936,0.12200563915385132,0.10523513503554967,0.09530308280877046,0.08479390586860966,0.9233637512307769,1.0,0.9588123198335795,0.9281203568896947,0.02676818579761094,0.021876091112587318,-0.024620362744826887,-0.0068153731266794694,-0.07386314953323292,0.07265225099269326,-0.04360122171937279,-0.0704769271257221,-0.014215494530931329,0.00021893069718687281,0.04566412760399324,0.020774621324152222,0.012302752906057788,0.0014866476481374359,0.006450723027038883,0.019482520891201685,0.14640696231869305,0.1340354821397138,0.05108713371730423,0.07484675874714883,0.08879851702809978,0.14464189409817763,-0.02637538845776917,0.009873992727858317,-0.07386314953323285,0.1122117717772353,0.02393862109009306,0.00680804369005316,-0.011221215509472623,-0.010327476557605214,0.007583255005402142,0.01829053137563557,0.030697443861894044,0.008895639120198468,0.00323212766945019,0.009780347254944569,0.1500408418796912,0.1506513771116032,0.13633030547458896,0.12317399428961628,0.09640864602857706,0.2320723716242933,0.10491615121211745,0.07485413107667326
"('내부습도관측치', 3.0)",-0.19357208738666948,,0.32092247798875306,-0.18832458906897953,-0.02482839655125045,-0.18367361249773984,-0.027842372106532336,-0.027842372106531774,0.07512108219373131,0.07512108219373165,0.0006802335077330773,0.0006802335077333678,-0.07347220400880351,-0.07347220400880355,0.05324682950422723,0.05324682950422652,-0.16295933549104127,0.5382376887140818,,-0.03531710161675729,-0.10542395642478986,-0.24909561692342574,0.27997998520268386,-0.15834761717705287,0.05254455713637544,-0.1582659791726178,-0.023050008438137485,-0.07311423284532308,0.02211118547465883,-0.018288118103264903,-0.024830351398350495,0.2744085580313611,-0.21626014634601937,-0.07231422899688761,-0.19707333897573032,-0.00458214992377262,0.08275627115909069,-0.020954832431114474,-0.10792356970395048,0.05837013950385668,-0.06854199188673762,-0.0716650972389987,-0.12411326596698113,-0.10970701536951426,0.014012776021752125,0.07908601278908663,-0.03538121327065041,-0.10939239392005397,0.045026713349558135,0.3361626000195817,-0.19522236770310958,-0.02686731738058145,-0.18927432681697356,-0.040855119552815226,0.03467770668301324,0.038000298609362784,0.02115253133417158,0.03401820390065059,-0.07759030080092776,-0.3395819438726603,-0.2744917648292525,-0.1751298004245389,0.134503587359385,0.11821711547119769,0.1147976198656151,0.10378440281143965,0.8465308846342077,0.9588123198335795,1.0,0.9147011680241435,0.04832651528195754,0.02960708303910405,-0.04597759011313808,0.03115640083777999,-0.06723512877367875,-0.011706176078176854,-0.13136109719689928,-0.060673747256874376,0.033399857626790756,0.060289004334911425,0.08360082330086907,0.09665253190995889,0.13596697587445175,0.08463480654246101,0.021699055092692595,0.08378176496575221,0.19309056438149688,0.128276441172671,0.05853185722846681,0.17660415245581826,0.19709038755585875,0.08719028673735335,-0.11105121355320229,0.1059023627830304,-0.06723512877367874,0.03348257893086643,-0.0637348638094198,-0.07580211453176103,0.01883218637080376,0.046644836173441555,0.06001358477180966,0.07350918132312365,0.13727039333411156,0.12366489688981623,0.09216840358261678,0.08733183728755259,0.20107977893022644,0.1777975856701222,0.14639827876407174,0.15256951077661837,0.192605377084664,0.27845795757972097,0.05425185401330691,0.0376536309669331
"('내부습도관측치', 4.0)",-0.2973513113527581,,0.2622925143503294,-0.229140236613803,-0.011543721031964379,-0.1674788168747601,-0.02218749225546612,-0.022187492255465457,0.06971909792800485,0.06971909792800512,0.013259801047771295,0.013259801047771422,-0.08743714175101414,-0.08743714175101416,0.04775765113732985,0.04775765113732939,-0.19097570678181267,0.4457281683244198,,-0.013582022380146648,-0.07945599672527412,-0.2237999063441323,0.2302053238100844,-0.2095631277488929,0.05275210799545245,-0.14585102926011895,-0.013329909497105458,-0.07091970478921947,0.04196519213938952,-0.02405399762218113,-0.010585750804648046,0.22057483387021826,-0.24286297701233323,-0.053953686713582305,-0.17905519084727908,0.00028511992790024494,0.08067765388926473,-0.013518774486696467,-0.11821871883735466,0.05357376404688486,-0.04648543253406122,0.008682344564628679,-0.10615747432278018,-0.09608692848647533,0.0215750048564599,0.08012721913965883,-0.030533674132133776,-0.11744427186661667,0.040243125798946074,0.27922381882108555,-0.23499223245237383,-0.009761381960076821,-0.172588370012644,-0.032377472553244024,0.025544446599120824,0.044422789737920826,-0.0015212681707189736,0.024476151303198048,0.06327531573244526,-0.18788623409960167,-0.11777306279864941,-0.02309256597091707,0.17684412812457212,0.16043315375405529,0.16068799535486392,0.1500616608949741,0.926298916505743,0.9281203568896947,0.9147011680241435,1.0,-0.09450116640122637,-0.09087849902912583,-0.08859363524798625,-0.12191970319133554,-0.08459072621103643,0.09507239030812045,-0.00820943267480195,-0.02362339841466621,-0.06021178781592247,-0.02383917762054004,0.02672595042078912,0.01382435198969889,0.017437652075223575,0.04815505731637887,0.034475428285706315,-0.033341796923493185,0.09948048579525111,0.14445025202305845,0.17128519958999053,0.14205940243127083,0.0663998306178352,0.20027306574978826,0.06230922420654294,0.03532021767047727,-0.08459072621103636,0.13755492751274154,0.05127169973570824,0.041026263117945445,-0.0624940642138082,-0.05000771357926658,-0.024947719255445155,-0.007925751614451321,0.01799163555611523,0.036875713774202505,0.039601912693431746,0.030703804982215324,0.11313126107045134,0.1255753357879205,0.16317232195955603,0.1792406648113101,0.06929241297498785,0.2637763751201744,0.17842707103868458,0.1566612698953229
"('내부온도관측치', 1.0)",0.42649754443732896,,-0.03058552985048391,0.2519193040911276,-0.07308638287965817,-0.031632063461872396,-0.02146827717742548,-0.021468277177425478,0.00780653693708984,0.007806536937089791,0.019085275970946097,0.019085275970946045,0.08648198259055535,0.0864819825905553,0.06822647114748535,0.06822647114748517,0.2597328262147827,-0.016354964651094653,,-0.012957861053785753,-0.03818148237675005,0.006372344990648789,-0.02707478722750918,0.27193000026490194,-0.1644819411805629,-0.03450862623328963,0.016188598611048297,0.01642855868181099,-0.014756442736690216,0.05742137871219885,0.003863236929004716,-0.0488115906680966,0.22008708864781507,-0.005427976798016423,-0.027783088168701314,-0.032806408908254946,-0.0171514271437285,0.024648466335357135,0.07049203601910765,0.030644463780857948,-0.0132027585686445,-0.19978590547321032,0.15668276202478398,0.015265055061545968,-0.06759648907123202,-0.019997339087641043,0.03674916408131399,0.06601971744354222,0.0272651989552672,-0.01375686371955865,0.24544571208969068,-0.09060776053299445,-0.035318035559958987,-0.05430494727774322,0.06549400587121254,0.03322370405056953,0.10236378603515238,0.10000606357284239,-0.029706027462337567,0.09040724008040704,-0.05362642445223726,-0.14608314873622547,-0.23189281847417137,-0.22807015188032478,-0.22152520060258132,-0.21960855164014156,-0.12141014851148911,0.02676818579761094,0.04832651528195754,-0.09450116640122637,1.0,0.923360290950357,0.5703788530747707,0.742681367684039,-0.05793359568620922,-0.09753862331283444,-0.1344792141664475,-0.1794434549907314,0.02668381976760322,-0.07078428458534994,-0.1523581277107139,-0.03775545165072356,0.0495204279237112,-0.07195696811519872,-0.15852745098678706,0.03075506671481955,0.12157785773279489,-0.06382253070713031,-0.30569792881672064,-0.048246499560716215,0.09999105200716488,-0.18057486333819772,-0.3049049710639646,-0.10375806851011142,-0.05793359568620924,-0.09798876425750729,-0.11324468986443216,-0.1324977929763403,0.027619010575300237,0.0036643393583725764,-0.05957906968410795,-0.07517212311442052,0.09975305094854617,-0.007967775198106083,-0.0690790176552337,-0.06888089271139818,0.12710740247863417,0.05467045000052322,-0.10022578700884212,-0.13357295916719072,0.13031165286523272,-0.06337789318733582,-0.24536645822500036,-0.26817153023356577
"('내부온도관측치', 2.0)",0.43646547402302716,,-0.05194555234663713,0.28829930803487575,-0.07277493495472497,0.003855738142392332,-0.0035911260129565113,-0.0035911260129565994,0.007016585005493467,0.007016585005493437,0.016071534350095753,0.016071534350095732,0.09331397666640358,0.09331397666640358,0.0688438705775305,0.06884387057753044,0.25894421420342445,-0.0810451758844705,,-0.029930461721022553,-0.028264302306306558,0.05517918591681975,-0.0441591503905462,0.3017228775422263,-0.16963793083929402,-0.006126603360879773,0.0308473989543627,0.034289549560967116,-0.020232331508051815,0.06240451135570967,-0.003299463128358317,-0.06905516495003468,0.2645697119407356,-0.008604020379280434,0.01423619022083972,-0.021477572873102185,-0.02313571047695558,0.02038744003929074,0.07781677922668538,0.02865336130796886,-0.022550737130471753,-0.17725576624862763,0.16740703933395445,0.05055454413219421,-0.06653479448892062,-0.027451807462023876,0.03356796944328185,0.0727043886676831,0.026671483102977157,-0.030506590164912136,0.28158822761788604,-0.09733039168140659,-0.0008044352580539755,-0.03407036962618499,0.07680868746575076,0.03606624721404099,0.10929939554001702,0.10875103163214898,0.028422409964174652,0.0865411169139861,-0.10213967481634854,-0.1403225738651941,-0.17108766454368268,-0.1721189989859749,-0.16645012313201452,-0.16387931065849098,-0.0837898784502776,0.021876091112587318,0.02960708303910405,-0.09087849902912583,0.923360290950357,1.0,0.7421296004639665,0.7692398494987583,-0.05319418682744556,0.018256389105252915,-0.039775295359082925,-0.08387701034275294,0.021006786615402895,-0.05341623110016161,-0.13355240589249986,-0.00027163462882681623,-0.04136447925049883,-0.0025525458348871176,-0.06660974714033582,-0.019560967261792597,-0.04424176978953542,-0.08545756300121991,-0.20049405544056256,-0.02330112430578454,-0.05197913891668946,-0.01724977788374128,-0.1349065184815381,-0.07037616361324069,-0.0531941868274456,0.023285776328692342,-0.004631516995535005,-0.02075687210570036,0.022423970740895242,0.005156516834683907,-0.05118632666984408,-0.060224466406526164,-0.03655339761013249,-0.021904790261938645,-0.029690110376178247,-0.036404438238907384,-0.04179207474628394,-0.04965479899425641,-0.13383620522367434,-0.13022581988626006,-0.04532373580458891,-0.03397408898404803,-0.09578364041838507,-0.11162751862358598
"('내부온도관측치', 3.0)",0.2818541212761825,,-0.06313431598037374,0.21367504938564696,-0.05918339994450864,0.04550458826117763,0.03578823751527985,0.03578823751527964,-0.04251412237321984,-0.04251412237321998,0.018191074880301927,0.01819107488030187,0.03819778445696518,0.03819778445696513,-0.01937357934839384,-0.01937357934839371,0.16265104717034395,-0.20102188989287062,,-0.029330476045617813,0.04061388735221897,0.12539355066343483,-0.03938019179907085,0.2136109482138633,-0.12967207055590727,0.03400432499395851,0.031111982043975975,0.07041217760039417,0.03010901918106083,0.05213764926718398,0.02082695174160422,-0.07218713889581553,0.20852695506699992,-0.019180633862702655,0.05571286746321624,0.019494376494223153,-0.059157546186915044,0.007365751266625096,0.03404476994067724,-0.04032471104012986,-0.029729024734697768,-0.062495361216594755,0.11767648296534224,0.05266154957096249,-0.016146086334931625,-0.06673623476314602,0.005175557981767052,0.024516139869133643,-0.04268563563112804,-0.05197853487828735,0.21194413120541483,-0.08303092603452263,0.0379788291521091,0.011508016550105806,0.006616231180015304,0.02619731757389545,0.03401593483383144,0.016849415728531644,0.08301648269891627,0.1268541796038568,-0.05164445547699713,-0.034623527451426786,-0.10730401169542389,-0.11115117025060263,-0.1239839544966919,-0.10961190377852043,-0.06003258008380642,-0.024620362744826887,-0.04597759011313808,-0.08859363524798625,0.5703788530747707,0.7421296004639665,1.0,0.6563588308538895,-0.06346928936004255,0.14873680046553558,0.09977078884961485,-0.13402757061828802,0.041631333970614054,-0.024071965575544026,-0.0491055322900388,0.022085223058169474,-0.11251248037571987,-0.011786390239688123,-0.024685936635578686,-0.09416373210435776,-0.20099483656897094,-0.1342292944266547,-0.09152863005802998,-0.09339753285001014,-0.18577669320223586,0.10974538955891293,0.06530419634309872,-0.17983057609832626,-0.06346928936004258,0.13376161558911112,0.13648909994431868,0.10408801135912302,0.06189595516702123,0.023159568069726463,-0.011079304913302413,-0.01357618800537223,-0.13251158098902635,-0.06795108137022582,-0.04349420224409513,-0.05472162127888741,-0.1927004398791668,-0.17603425298673914,-0.1705064711742194,-0.15384696971682363,-0.18521582507325537,-0.06090131552232942,0.05970149676794105,0.01602288343991984
"('내부온도관측치', 4.0)",0.4380483341224596,,-0.04709137145934441,0.3389518727160903,-0.12623832765975723,0.021737320664196657,0.080250435485019,0.08025043548501887,-0.048289758592620746,-0.048289758592620816,0.036809467668446394,0.03680946766844642,0.08212983353730223,0.08212983353730208,0.009423847454227379,0.009423847454227467,0.2915077438299846,-0.08489199566698674,,-0.04693977526754968,0.03250367773726929,0.11003295534914308,-0.018106036528762748,0.35471401964336363,-0.21585326834378013,0.004831931090004206,0.09803481708613059,0.031007724120379998,0.03358315267418093,0.09644221952607734,0.04505883276094472,-0.0747546727711044,0.3075804283646443,-0.06520937258605557,0.03585577271481272,0.05899936782051099,-0.0764313096207294,0.025292445472936166,0.05801877216119072,-0.043948623627779515,-0.050143024645703686,-0.2026741383873674,0.12815033833490586,0.07816771795112931,-0.0009335241295669671,-0.07996349980098025,0.024911312259714262,0.044515207173005146,-0.04652876976641153,-0.021108868850892273,0.3359872798992916,-0.14367902829213114,0.020838931822722413,0.03179136429836655,0.03243407830540199,0.052696592418435974,0.10188305048915994,0.07144123720816392,-0.058874789375603066,0.03422343274246497,-0.07284833475785732,-0.14718296472471995,-0.13232635872340842,-0.1340738830656179,-0.13274891515077647,-0.1363806386290929,-0.1115298151740611,-0.0068153731266794694,0.03115640083777999,-0.12191970319133554,0.742681367684039,0.7692398494987583,0.6563588308538895,1.0,-0.08032023578820315,-0.16142446095987414,-0.21517662237908594,-0.2119148175519419,-0.013152705830484659,-0.06478843348071849,-0.16104332656391454,0.04988370269766115,0.1305419320383635,0.11455391538961143,0.00935546893131084,0.12690928584880096,0.07674548869117839,-0.03206563249774246,-0.16493766023170633,0.09011962857205634,0.12943065718653107,-0.14276660037839045,-0.28027161525790356,0.006918091167356913,-0.08032023578820305,-0.15660643120310547,-0.18474805547873147,-0.2058081044503875,-0.037634454012467976,-0.016070335372807464,-0.07468277313012604,-0.07390565930538287,0.12004090793213053,0.13594105654525301,0.1076498063803586,0.10141915707138671,0.07326656100954906,0.04799386766578003,-0.05651558605713256,-0.04646614003471512,0.1163607986479835,0.004028993127530547,-0.1998181225564398,-0.20836371554359695
