,DAT,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case
17,17,26.3012500725,80.41500012,477.416666675,2.23322843425,769.0,13073.0,18255.19,255458.1783,0.0,0.0,0.0,0.0,18255.19,255458.1783,49.4693878895871,5.0
18,18,26.334999975000002,81.3866664875,507.95833335,2.276960661,769.0,13842.0,18255.19,255263.25,0.0,0.0,0.0,0.0,18255.19,255263.25,62.737492314654,5.0
19,19,26.5870832775,81.70999933750001,495.78333332500006,2.31761273925,769.0,13073.0,18255.19,255585.0364,0.0,0.0,0.0,0.0,18255.19,255585.0364,76.1728495858217,5.0
20,20,26.244583374999998,81.51208318,476.216666675,2.538923346,769.0,13073.0,18255.19,255603.601,0.0,0.0,0.0,0.0,18255.19,255603.601,87.7396746092325,5.0
21,21,25.952083242500002,80.4625435775,468.391666675,2.656332574,769.0,13073.0,18255.19,254953.83999999997,0.0,0.0,0.0,0.0,18255.19,254953.83999999997,96.6579439956609,5.0
22,22,25.87458325,80.18374973499999,487.40833335,2.7504983235,769.0,13073.0,18255.19,255139.486,0.0,0.0,0.0,0.0,18255.19,255139.486,113.266231412292,5.0
23,23,25.9241665775,80.53449157,482.74999997500004,2.6082234335,769.0,13073.0,18255.19,256005.834,0.0,0.0,0.0,0.0,18255.19,256005.834,114.892808737437,5.0
24,24,25.824999910000003,79.9729166325,490.86250002500003,1.36859682975,769.0,13073.0,18255.19,255801.6234,0.0,0.0,0.0,0.0,18255.19,255801.6234,124.121274798068,5.0
25,25,25.6191665325,78.6424998925,496.71666665,2.401442391,769.0,13073.0,18255.19,255263.24999999997,0.0,0.0,0.0,0.0,18255.19,255263.24999999997,133.107838714702,5.0
26,26,25.6312499425,80.0712496575,514.412500025,2.4347973945000003,769.0,13073.0,18255.19,255337.5084,0.0,0.0,0.0,0.0,18255.19,255337.5084,146.566896316797,5.0
27,27,25.703749935,80.4973276675,523.5500000249999,2.53732279975,769.0,13073.0,18255.19,256191.48,0.0,0.0,0.0,0.0,18255.19,256191.48,150.635597803608,5.0
0,0,26.0384998525,68.937500065,413.8208333,0.3958309585,769.0,13073.0,18255.18999999999,206998.38410000005,1366.8647999999998,17395.2576,2842.022625,29860.623,22148.010624999995,254254.2647,2.10697053925826,6.0
1,1,26.262083354999998,68.460833135,524.78333335,0.395821415,769.0,13073.0,18255.18999999999,206698.2564,1366.8647999999998,17542.5348,2842.022625,29891.953,22148.010624999995,254132.74420000002,2.87961852317716,6.0
2,2,26.612499865,68.6137499175,443.5875,0.39116869425,769.0,13073.0,18255.189999999995,206806.5499,1366.0374000000002,17509.4388,2845.1556250000003,29890.3865,22153.212125000002,254206.3752,3.17690379048938,6.0
3,3,26.73624988,68.67333314,389.70833335,0.38865139275,769.0,13073.0,18255.189999999988,206784.8912,1366.8647999999998,17519.3676,2840.0645,29927.9825,22146.466200000006,254232.2413,3.3863916458299,6.0
4,4,27.047916682500002,68.76208321,407.725,0.38529074125,769.0,13073.0,18255.189999999988,206719.91509999998,1364.7963000000002,17539.2252,2840.4561249999997,29898.219,22146.030425,254157.35930000004,4.08610251974982,6.0
5,5,27.0220832075,68.34125009750001,397.0666667,0.38646187625,769.0,13073.0,18255.189999999988,205940.2019,1368.1059000000002,17373.7452,2842.4142500000003,29783.8645,22148.81595,253097.81160000002,4.44676266182443,6.0
6,6,26.077499985,68.211666425,408.225,0.390939566,769.0,13073.0,18255.189999999988,206787.9853,1368.9332999999997,17525.9868,2838.4979999999996,29929.549,22143.244900000012,254243.5211,5.29560730787535,6.0
7,7,26.0504165475,68.9183336225,425.524999975,0.394268386,769.0,13073.0,18255.18999999999,206772.5148,1364.7963,17550.8088,2840.84775,29902.9185,22146.835750000006,254226.2421,5.76195650716694,6.0
8,8,26.0587499275,69.05166651500001,565.245833325,0.39417609825,769.0,13073.0,18255.189999999988,206791.0794,1368.1059000000002,17544.1896,2843.5891250000004,29871.588500000005,22151.231925000007,254206.85750000004,6.49135472999268,6.0
9,9,26.3749999275,69.8295836425,450.308333325,0.392718543,769.0,13073.0,18255.18999999999,206778.703,1368.9332999999997,17525.9868,2842.0226249999996,29931.1155,22150.492825000005,254235.8053,7.06899925789882,6.0
10,10,26.579999960000002,70.4370834375,409.3125,0.38952019725,769.0,13073.0,18255.189999999988,206784.8912,1372.2429,17555.7732,2838.889625,29909.1845,22142.809125,254249.8489,7.88821779658649,6.0
11,11,26.91833328,70.6762496675,521.037500025,0.38547532725,769.0,13842.0,18255.189999999995,206116.56559999997,1316.8071,17486.2716,2841.2393750000006,29870.022,21839.219399999958,253472.8592,8.87808309570653,6.0
12,12,26.977083172500002,70.5333335575,480.7,0.37859808875,769.0,13842.0,18255.19,206766.3266,1367.2785000000008,17522.6772,2843.589125,29874.7215,22151.231925000007,254163.7253,10.0330996764517,6.0
13,13,27.3079162875,70.416666635,438.72083334999996,0.37285379625,769.0,13073.0,18255.18999999999,206478.5753,1370.1743999999997,17512.7484,2842.0226249999996,29912.3175,22150.492825,253903.64120000004,11.1660729033848,6.0
14,14,27.298749692500003,70.59499966749999,440.912499975,0.36907942925,769.0,13073.0,18255.18999999999,206698.2564,1364.7963,17540.88,2838.8896250000003,29893.519500000002,22142.809125,254132.6559,12.6288333877445,6.0
15,15,26.5879163775,70.6466665575,417.645833325,0.36843339774999995,769.0,13073.0,18255.189999999988,206803.4558,1366.0374000000002,17529.2964,2845.1556250000003,29880.9875,22153.212125000002,254213.73969999998,14.6423638193444,6.0
16,16,27.401249715,70.660000515,420.416666675,0.3628100385,769.0,13073.0,18255.18999999999,206800.3617,1368.105899999999,17525.9868,2843.1975,29938.948,22152.908800000005,254265.29650000003,16.8584831906923,6.0
17,17,27.549999845000002,70.7625000925,414.16666665,0.35365099625,769.0,13073.0,18255.189999999988,206738.4797,1367.2785,17550.8088,2839.281250000001,29909.1845,22143.614450000005,254198.473,19.7087060978345,6.0
18,18,27.444166487500002,71.203749755,492.2291667,0.34252521775,769.0,13073.0,18255.18999999999,206800.3617,1366.8647999999998,17540.88,2842.4142500000007,29882.554,22148.815950000004,254223.79570000002,22.8795797199618,6.0
19,19,27.4950000025,71.4529163975,421.8333333,0.33485555824999996,769.0,13073.0,18255.18999999999,206794.1735,1366.8647999999994,17527.6416,2843.5891250000004,29931.1155,22153.714125000006,254252.93060000002,25.0295619528496,6.0
20,20,27.8437496725,71.25791692749999,408.174999975,0.3188065535,769.0,13073.0,18255.189999999995,206760.1384,1367.2785,17550.8088,2839.281250000001,29909.1845,22143.614449999997,254220.1317,27.1509637730523,6.0
21,21,27.4091665625,71.5654163975,467.24583335,0.31437978925,769.0,13073.0,18255.189999999995,206781.7971,1366.8647999999998,17537.5704,2842.4142500000007,29880.9875,22148.81595,254200.35499999998,29.1897575381542,6.0
22,22,28.0137500475,71.40375029249999,455.8625,0.29844534749999996,769.0,13073.0,18255.189999999988,206834.3968,1382.9990999999998,17537.5704,2841.631,29935.815,22149.6875,254307.7822,31.8213109348789,6.0
23,23,27.91624977,71.76958354499999,459.0083333,0.28181712775,769.0,13073.0,18255.189999999988,206738.4797,1364.7963000000002,17542.5348,2840.4561249999997,29902.9185,22146.030425,254183.933,34.2266089651627,6.0
24,24,29.33499942,71.35333410999999,473.70416665,0.2684477275,769.0,13073.0,18255.19,206775.6089,1368.1059000000002,17530.9512,2842.4142500000003,29882.554,22148.815950000004,254189.1141,36.0157621174126,6.0
25,25,28.1524997775,71.708749805,508.25416670000004,0.251074836,769.0,13073.0,18255.18999999999,206778.703,1368.9332999999997,17524.332,2838.498,29927.9825,22143.244900000012,254231.01750000002,36.79037461208965,6.0
26,26,28.772499745,71.7883329375,493.80416667500003,0.24305192074999998,769.0,13073.0,18255.189999999988,206778.703,1364.7962999999993,17552.4636,2840.847750000001,29906.051500000005,22146.835750000006,254237.2181,37.5649871067667,6.0
27,27,31.868332605,92.97839016,609.2219001000001,0.233087718,769.0,13073.0,18255.189999999988,206778.703,1364.7962999999993,17552.4636,2840.847750000001,29906.051500000005,22146.835750000006,254237.2181,37.9402165946304,6.0
0,0,27.884999775886527,61.83958361943562,526.358333333333,2.0940277502245226,769.0,13072.9999999999,18255.19,206834.3968,1362.7277999999992,17499.51,2846.7221249999757,29910.751,22156.433424999985,254244.6578,2.84420877444458,7.0
1,1,28.657916657129874,61.33500016530347,553.4416666666665,1.3981655129459698,769.0,13072.9999999999,18255.18999999999,206781.7971,1366.0373999999995,17539.2252,2839.28125,29915.4505,22143.614450000005,254236.47280000002,2.85058622300634,7.0
2,2,31.397083163261374,57.080416647593125,559.2124999999997,0.9425728771785405,769.0,13072.9999999999,18255.19,206719.9151,1363.9688999999996,17532.606,2842.4142500000003,29896.6525,22148.815950000077,254149.1736,2.90292152159325,7.0
3,3,31.217916448910948,60.844583559036224,550.4583333333333,0.35698329514086824,769.0,13072.9999999999,18255.189999999988,206797.2676,1368.1059000000002,17499.51,2842.4142500000025,29888.82,22148.815950000004,254185.5976,2.9873783998042,7.0
4,4,31.929583032925876,53.5362498601277,541.9166666666661,0.005700890238371875,769.0,13072.9999999999,18255.189999999988,206846.7732,1366.8647999999994,17529.2964,2841.239375,29932.682,22147.641074999992,254308.7516,2.99693945429194,7.0
5,5,31.085833048820476,53.56333295504245,528.8374999999997,0.0,769.0,13072.9999999999,18255.18999999999,206753.9502,1365.2100000000003,17540.88,2840.4561249999997,29901.352,22146.030425,254196.18219999998,3.10971444621474,7.0
6,6,32.27291622161863,58.87041662534075,774.1791666666663,0.0,769.0,13072.9999999999,18255.19,206775.6089,1367.2785,17506.1292,2843.589125,29882.554000000004,22151.231925,254164.2921,3.3020206197858,7.0
7,7,30.884166582425372,53.224583276112824,644.0999999999995,1.877579550959435,769.0,13072.9999999999,18255.189999999995,206806.5499,1368.9333000000001,17525.9868,2838.4980000000064,29929.548999999995,22143.24490000001,254262.08570000003,3.61025979756894,7.0
8,8,31.9691664457321,53.160416269302345,596.595833333333,2.0198455492655425,769.0,13841.9999999999,18255.19,206729.1974,1364.3826000000001,17545.8444,2842.414249999995,29873.155,22148.815949999986,254148.1968,3.99250202961029,7.0
9,9,31.554166452089923,52.791541934013296,585.8083333333327,2.0652348995208722,769.0,13072.9999999999,18255.189999999995,206763.2325,1366.4510999999993,17502.8196,2845.54725,29912.3175,22154.017450000003,254178.3696,4.8645228611951,7.0
10,10,32.16958307425175,53.81791680653885,548.9374999999998,2.1119393289089126,769.0,13072.9999999999,18255.18999999999,206695.1623,1363.1414999999997,17514.4032,2839.281249999995,29915.4505,22143.614449999997,254125.016,5.94890296078728,7.0
11,11,31.6395833333333,59.29958340326938,537.608333333333,2.146443753441168,769.0,13072.9999999999,18255.18999999999,206593.057,1366.8647999999998,17524.332,2842.4142499999953,29884.1205,22148.815950000004,254001.5095,7.40357668610407,7.0
12,12,32.39458302656808,59.8795834223429,515.7916666666665,2.1566522171099924,769.0,13072.9999999999,18255.189999999988,206772.51479999998,1363.1415000000002,17502.8196,2845.54725,29898.219,22154.017449999992,254173.5534,9.10723080557587,7.0
13,13,32.0720833857854,60.91250027020767,530.6291666666665,2.1980584780375128,769.0,13072.9999999999,18255.189999999988,206781.7971,1368.9333000000001,17532.606,2841.6309999999994,29927.9825,22149.687500000007,254242.38559999998,10.8057009922821,7.0
14,14,31.62958307266235,61.32625001112465,574.4875,2.25484364330768,769.0,13072.9999999999,18255.189999999988,206710.6328,1366.0374,17525.9868,2838.889625,29907.618,22142.809125000007,254144.23759999996,12.3734568331836,7.0
15,15,31.05291659037265,61.935833374659154,551.6833333333333,2.3462940941254224,769.0,13072.9999999999,18255.189999999995,206732.2915,1366.4511,17542.5348,2840.456124999975,29904.485,22146.030424999975,254179.3113,14.4706933261056,7.0
16,16,31.804999653498275,62.790416542688945,574.2916666666661,2.3878185788790374,769.0,13072.9999999999,18255.19,206695.1623,1366.0374000000002,17509.4388,2843.5891250000004,29874.7215,22151.231925000004,254079.3226,15.8782050678144,7.0
17,17,32.62999955813085,64.89624999364214,568.9416666666663,2.48357377549012,769.0,13072.9999999999,18255.189999999988,206775.6089,1368.9333000000001,17525.9868,2838.498,29926.416,22143.24490000001,254228.0117,19.0685252182978,7.0
18,18,32.45833295186355,64.44791676203403,563.379166666666,2.5486420631408624,769.0,13072.9999999999,18255.189999999988,206723.00919999997,1359.0045000000002,17516.058,2839.2812499999955,29920.15,22143.614449999997,254159.21719999998,22.041523476527,7.0
19,19,29.5999999602635,64.72416674296059,545.4791666666661,2.633933357397712,769.0,13072.9999999999,17945.780000000002,205711.2385,1348.6619999999991,17479.6524,2827.9241249999995,29754.101,22009.619375000002,252944.99190000002,24.9226367599211,7.0
20,20,28.8195834477742,68.21833343505853,580.195833333333,2.7624710420767453,769.0,13072.9999999999,18255.19,206682.7859,1366.8647999999996,17552.4636,2842.4142500000003,29866.889000000003,22148.815950000004,254102.13849999997,28.6000723739128,7.0
21,21,26.74308319250555,68.569273469161,533.620833333333,2.948881960908568,769.0,13072.9999999999,18255.18999999999,206713.7269,1366.0373999999995,17489.5812,2845.155624999995,29840.2585,22153.212125,254043.56660000002,33.1178951731524,7.0
22,22,27.6336493930728,69.8387501716613,547.6666666666665,3.063213937481242,769.0,13072.9999999999,18250.548849999996,206416.6933,1366.8647999999994,17502.8196,2826.357625,29860.623,22013.254375000004,253780.13590000002,37.871143531964,7.0
23,23,28.183333166440274,72.13583246866858,545.9499999999998,3.2592608978350928,769.0,13841.9999999999,18023.132499999996,206364.0936,1357.3497,17486.2716,2840.84775,29808.9285,22146.83575,253659.2937,41.6912702257211,7.0
24,24,27.4766665379206,73.7229164123535,543.3166666666663,3.4282020260890276,769.0,13072.9999999999,18255.18999999999,206664.2213,1365.6237,17481.3072,2843.9807500000006,29868.455500000004,22152.03725000001,254013.98400000003,47.4629359496571,7.0
25,25,25.879166523615474,73.2633330345153,539.9624999999994,3.5327417184909153,769.0,13072.9999999999,18021.585450000006,206605.4334,1380.5169000000005,17496.2004,2803.25175,29898.219,21906.03714999998,253999.85280000002,51.1003487157655,7.0
26,26,25.487916461626625,74.28557071439992,574.6999999999995,3.6086004316806726,769.0,13072.9999999999,18255.189999999995,206524.9868,1365.6236999999994,17525.9868,2839.281249999995,29879.421,22143.61444999999,253930.39460000003,56.665814132515,7.0
27,27,27.507318575546975,74.97333326339718,737.6791666666666,3.6444623947143526,769.0,13072.9999999999,18255.189999999995,206639.4685,1365.2099999999994,17522.6772,2842.0226250000005,29871.5884999999,22148.010625,254033.7341999999,63.7521118486819,7.0
0,0,31.200416580000002,73.0499998375,577.12916665,0.0,123.39999999999999,2221.2,18255.189999999988,182257.96049999996,0.0,0.0,0.0,0.0,18255.189999999988,182257.96049999996,1.91811906184545,8.0
1,1,33.391250819999996,71.215416655,615.4041667,2.1053875075,123.39999999999999,2221.2,18255.18999999999,182353.8776,0.0,0.0,0.0,0.0,18255.18999999999,182353.8776,2.0717806948503,8.0
2,2,32.1316661325,71.22633321500001,559.0124999750001,2.12013665525,123.39999999999999,2221.2,18255.18999999999,183204.7551,0.0,0.0,0.0,0.0,18255.18999999999,183204.7551,2.21076764457266,8.0
3,3,30.6591667,72.7024995175,607.825000025,2.148545895,123.39999999999999,2221.2,18255.189999999995,182759.2047,0.0,0.0,0.0,0.0,18255.189999999995,182759.2047,2.40926574014178,8.0
4,4,33.9054167625,72.4808334025,441.40416665,2.20124605875,123.39999999999999,2221.2,18255.189999999988,182189.89029999997,0.0,0.0,0.0,0.0,18255.189999999988,182189.89029999997,2.80847919939534,8.0
5,5,37.3720835525,72.59000018500001,443.12083332500004,2.20721035125,123.39999999999999,2221.2,18255.189999999988,182149.66700000002,0.0,0.0,0.0,0.0,18255.189999999988,182149.66700000002,3.20107129968366,8.0
6,6,32.20041649,71.2803332,544.1125,2.2375552215,123.39999999999999,2221.2,18255.18999999999,182245.5841,0.0,0.0,0.0,0.0,18255.18999999999,182245.5841,3.54108136431135,8.0
7,7,30.4179165425,72.154166985,520.1833333000001,2.342262398,123.39999999999999,2221.2,18255.189999999988,182140.3847,0.0,0.0,0.0,0.0,18255.189999999988,182140.3847,4.15159946525146,8.0
8,8,28.1385417225,73.29583374500001,517.474999975,2.44244762325,123.39999999999999,2221.2,18255.189999999988,182545.7118,0.0,0.0,0.0,0.0,18255.189999999988,182545.7118,4.91521844372795,8.0
9,9,28.5720830425,73.4528331325,524.933333325,2.46168916125,123.39999999999999,2221.2,18255.189999999988,182245.5841,0.0,0.0,0.0,0.0,18255.189999999988,182245.5841,5.92759491308111,8.0
10,10,29.46124985,73.041250325,457.824999975,2.49214459475,123.39999999999999,2221.2,18255.189999999995,182517.8649,0.0,0.0,0.0,0.0,18255.189999999995,182517.8649,7.14192566412633,8.0
11,11,29.677500015,72.50387506499999,451.66666665,2.5275431504999997,123.39999999999999,2221.2,18255.189999999995,182230.1136,0.0,0.0,0.0,0.0,18255.189999999995,182230.1136,8.66691126488149,8.0
12,12,30.629166545,73.0591670375,440.86666665,2.5859058315,123.39999999999999,2221.2,18255.189999999995,182561.18229999996,0.0,0.0,0.0,0.0,18255.189999999995,182561.18229999996,10.6371237814303,8.0
13,13,30.1683331725,73.3204164775,457.71666665,2.5771125035,123.40000000000005,2344.6,18255.189999999995,182474.5475,0.0,0.0,0.0,0.0,18255.189999999995,182474.5475,12.9337704308261,8.0
14,14,30.1495836025,73.6600003575,483.862499975,2.67261795125,123.39999999999999,2221.2,18248.228275,181911.4213,0.0,0.0,0.0,0.0,18248.228275,181911.4213,14.9009981015862,8.0
15,15,29.97374985,73.719999885,524.0666667,2.71398955575,123.40000000000005,2282.9,18255.189999999995,182437.4183,0.0,0.0,0.0,0.0,18255.189999999995,182437.4183,16.9574021071997,8.0
16,16,25.0800000075,74.98208345,443.56666665,2.892063791,123.39999999999999,2221.2,18255.189999999988,182205.3608,0.0,0.0,0.0,0.0,18255.189999999988,182205.3608,21.4893451423836,8.0
17,17,28.88624986,75.63708330749999,446.06666667499996,2.90976956575,123.39999999999999,2221.2,18255.189999999988,181920.7036,0.0,0.0,0.0,0.0,18255.189999999988,181920.7036,24.9690976437953,8.0
18,18,30.6999998,75.912499935,472.1375,2.92283406075,123.39999999999999,2221.2,18255.189999999995,183130.4967,0.0,0.0,0.0,0.0,18255.189999999995,183130.4967,26.3495793651595,8.0
19,19,30.067083320000002,75.76458292,456.904166675,3.01730148875,123.39999999999999,2221.2,18255.18999999999,182165.1375,0.0,0.0,0.0,0.0,18255.18999999999,182165.1375,33.046749641138,8.0
20,20,28.4712498775,75.41833302500001,463.625,3.10417974175,123.39999999999999,2221.2,18255.189999999995,182189.8903,0.0,0.0,0.0,0.0,18255.189999999995,182189.8903,37.8085827017123,8.0
21,21,31.47333323,75.66000083,493.5291667,3.12037529475,123.39999999999999,2221.2,18255.189999999988,182072.3145,0.0,0.0,0.0,0.0,18255.189999999988,182072.3145,41.0493728534421,8.0
22,22,30.8741665425,75.7954171175,498.67083335,3.246825414,123.39999999999999,2221.2,18255.18999999999,182230.1136,0.0,0.0,0.0,0.0,18255.18999999999,182230.1136,46.8124639213584,8.0
23,23,30.7404165075,76.4364173525,469.16249999999997,3.4707508905,123.39999999999999,2221.2,18255.189999999995,182202.2667,0.0,0.0,0.0,0.0,18255.189999999995,182202.2667,57.9814922310906,8.0
24,24,31.5716669375,76.820832825,485.9041667,3.7483847555,123.39999999999999,2221.2,18255.189999999995,182134.1965,0.0,0.0,0.0,0.0,18255.189999999995,182134.1965,74.4886320645569,8.0
25,25,34.707499680000005,77.92449290249999,463.69583335000004,4.13852808275,123.39999999999999,2221.2,18020.811924999998,181382.3302,0.0,0.0,0.0,0.0,18020.811924999998,181382.3302,76.7946814347605,8.0
26,26,30.27499996,76.15958284,466.925,4.91430929325,123.39999999999999,2221.2,18248.228274999998,181756.7163,0.0,0.0,0.0,0.0,18248.228274999998,181756.7163,90.184491265087,8.0
27,27,29.954999747499997,76.666667045,481.83333330000005,5.0368820395,123.39999999999999,2221.2,18255.18999999999,182028.9971,0.0,0.0,0.0,0.0,18255.18999999999,182028.9971,96.2573532513576,8.0
0,0,24.623801722499998,20.5939955825,526.7483871000001,2.2878023329999997,1165.0600000000004,10269.52,18255.189999999995,206045.4013,0.0,0.0,0.0,0.0,18255.189999999995,206045.4013,1.33234423682161,9.0
1,1,25.5439393325,23.7621794275,483.242063525,2.29892026875,861.5850000000003,13107.61,18255.189999999995,206045.4013,0.0,0.0,0.0,0.0,18255.189999999995,206045.4013,1.60453187733495,9.0
2,2,25.2031248375,21.0740685925,459.434895825,2.32157295625,1263.1175000000007,15093.11,18255.189999999995,206045.4013,0.0,0.0,0.0,0.0,18255.189999999995,206045.4013,2.0737166734172,9.0
3,3,25.1649998475,22.2779166025,458.868939375,2.34252365575,1300.09,21133.2,18255.189999999995,206045.4013,0.0,0.0,0.0,0.0,18255.189999999995,206045.4013,3.04135138114588,9.0
4,4,25.17166659,25.1177966075,498.795833325,2.363616222,1494.5974999999994,23921.22,18255.189999999995,206045.4013,0.0,0.0,0.0,0.0,18255.189999999995,206045.4013,3.44306988484341,9.0
5,5,25.239999994999998,25.734956865,471.837499975,2.38052862325,1193.9950000000003,18261.73,18255.19,291600.3604,0.0,0.0,0.0,0.0,18255.19,291600.3604,3.79080204193731,9.0
6,6,25.26541653,27.7979168025,491.88750000000005,2.40579809175,1226.1449999999995,19125.81,18255.19,291479.6905,0.0,0.0,0.0,0.0,18255.19,291479.6905,4.16468946384048,9.0
7,7,25.296249935,31.3966666875,513.4499999999999,2.4238148265,1242.2200000000007,20783.38,18255.19,291680.807,0.0,0.0,0.0,0.0,18255.19,291680.807,5.12192244055596,9.0
8,8,25.261666554999998,38.430416665,478.3083333,2.45017062925,1255.08,20663.81,18255.19,291779.8182,0.0,0.0,0.0,0.0,18255.19,291779.8182,6.15304140270279,9.0
9,9,25.2379166925,44.904583277499995,465.69583335,2.470251852,1263.1175,20998.17,18255.19,291974.7465,0.0,0.0,0.0,0.0,18255.19,291974.7465,6.71028628984582,9.0
10,10,25.0387498625,49.5255000475,461.375000025,2.49621545,1377.25,23085.32,18255.19,291631.3014,0.0,0.0,0.0,0.0,18255.19,291631.3014,9.24447303547018,9.0
11,11,25.157083215,51.9942458525,475.162500025,2.5282462905000003,1404.5775000000003,22325.35,18255.19,291659.1483,0.0,0.0,0.0,0.0,18255.19,291659.1483,12.7587918914225,9.0
12,12,24.8520832825,54.3174999725,464.34166665,2.588643227,1184.3500000000004,18018.62,18255.19,291835.512,0.0,0.0,0.0,0.0,18255.19,291835.512,18.7786063747184,9.0
13,13,24.820833345,57.05999975,456.549999975,2.65406607925,1235.7900000000009,20944.13,18255.19,291547.7607,0.0,0.0,0.0,0.0,18255.19,291547.7607,18.8766284328191,9.0
14,14,24.755416607500003,60.101249885,457.812499975,2.744244622,1287.2299999999998,21805.75,18255.19,291566.3253,0.0,0.0,0.0,0.0,18255.19,291566.3253,22.2369565388863,9.0
15,15,24.58083324,64.337374865,459.68333332500004,2.86219423,1354.7449999999994,22519.48,18255.19,291937.6173,0.0,0.0,0.0,0.0,18255.19,291937.6173,25.6270372295357,9.0
16,16,24.6791665325,67.357083065,471.5291667,2.99666413,1475.3075000000008,23779.76,18255.19,291541.5725,0.0,0.0,0.0,0.0,18255.19,291541.5725,29.4753965928032,9.0
17,17,24.4004166175,70.9879169475,478.099999975,3.16352543725,1179.5275000000001,17181.49,18255.19,291294.0445,0.0,0.0,0.0,0.0,18255.19,291294.0445,34.7598040086566,9.0
18,18,24.5233331975,73.12287526,471.374999975,3.36392123975,1179.5274999999997,17243.19,18255.19,291303.3268,0.0,0.0,0.0,0.0,18255.19,291303.3268,40.7551494156717,9.0
19,19,24.44583328,73.6058336875,473.662500025,3.32452329425,1237.3975000000003,20061.99,18255.19,291977.8406,0.0,0.0,0.0,0.0,18255.19,291977.8406,44.1818208480361,9.0
20,20,24.49708322,73.796666785,467.05,1.551476498,1494.5975000000012,22250.79,18255.19,291730.3126,0.0,0.0,0.0,0.0,18255.19,291730.3126,57.874706392036,9.0
21,21,24.334166515,72.865833695,468.412499975,0.24965141225,1148.9850000000004,16254.34,18255.19,291816.9474,0.0,0.0,0.0,0.0,18255.19,291816.9474,67.4812221477971,9.0
22,22,24.367083270000002,71.91499994750001,466.2583333,0.046132594750000006,1230.9675000000002,19254.41,18255.19,292014.9698,0.0,0.0,0.0,0.0,18255.19,292014.9698,67.8401876476031,9.0
23,23,24.3287499525,68.765833215,480.0208333,0.046314712499999994,1351.5299999999988,22705.95,18255.19,291355.92649999994,0.0,0.0,0.0,0.0,18255.19,291355.92649999994,70.7530091461534,9.0
24,24,24.5591665675,56.6629165475,513.42083335,0.046458018749999996,1435.1200000000001,23535.42,18255.19,291612.7368,0.0,0.0,0.0,0.0,18255.19,291612.7368,77.4340208071317,9.0
25,25,24.7416665775,36.0354168275,536.5041666999999,0.045589225250000004,769.0,14473.37,18255.19,291730.3126,0.0,0.0,0.0,0.0,18255.19,291730.3126,78.2083794243349,9.0
26,26,23.638749855,32.03083334,544.200000025,0.04512347975,769.0,10805.81,18255.19,291615.8309,0.0,0.0,0.0,0.0,18255.19,291615.8309,80.2176865700456,9.0
27,27,24.065416567499998,40.4662500675,530.525000025,0.0453891945,769.0,10805.81,18255.19,291269.2917,0.0,0.0,0.0,0.0,18255.19,291269.2917,85.121656280574,9.0
0,0,25.7526387925,65.7403577525,476.264376525,1.1989590665,1425.475,22408.94,18255.18999999999,206719.9151,1366.8647999999996,17545.8444,2840.84775,29866.889,22146.83575000001,254132.6485,1.24835000505552,10.0
1,1,25.48874986,63.6741664575,467.891666675,1.24211251675,1407.7924999999998,18155.02,18250.54885,206432.1638,1350.3168,17486.2716,2838.498,29863.756,22125.7072,253782.19140000004,1.51744851600827,10.0
2,2,25.7262499025,65.416250115,468.0893678,1.2411067635000002,1425.475,22408.94,18255.18999999999,206719.9151,1366.8647999999996,17545.8444,2840.84775,29866.889,22146.83575000001,254132.6485,1.9326328964061,10.0
3,3,25.6999998475,60.845416545,469.86666665,1.24507978025,1327.4175,19533.5,18255.189999999995,206741.5738,1366.8647999999998,17492.8908,2845.155625,29846.5245,22153.212125000005,254080.9891,2.42516327620966,10.0
4,4,26.422916565,62.2283333175,477.462499975,1.248555815,1407.7924999999998,18155.02,18250.54885,206432.1638,1350.3168,17486.2716,2838.498,29863.756,22125.7072,253782.19140000004,3.34409571673682,10.0
5,5,27.5141664475,65.6583333975,471.479166675,1.25138782225,1193.995,18314.4,18250.54885,206456.9166,1348.6620000000003,17534.2608,2839.28125,29860.623,22125.271424999995,253851.80039999998,3.98644668278073,10.0
6,6,28.2249998975,67.00350892,473.33289472499996,1.24482300275,1267.9399999999991,21194.9,18255.18999999999,206162.9771,1375.1387999999997,17482.962,2840.4561249999997,29843.3915,22146.030424999997,253489.3306,4.98185978405549,10.0
7,7,27.4074997025,59.709166530000005,452.55000002500003,1.248261732,1433.5124999999998,21067.67,18255.189999999988,206673.5036,1366.4510999999998,17532.606,2840.4561250000006,29852.7905,22146.030424999997,254058.9001,6.0170572211904,10.0
8,8,27.2581248575,68.6416671425,477.15964915,1.2616989107499998,1280.7999999999988,19955.28,18255.189999999988,206432.16379999998,1366.8647999999996,17532.606,2842.4142500000003,29838.692,22148.815949999993,253803.46180000002,7.24066845037098,10.0
9,9,27.280416405,72.584999915,477.55344825,1.266580039,1372.4274999999998,20530.15,18255.189999999988,206763.23249999998,1368.5196000000003,17514.4032,2843.589125,29877.8545,22151.231925,254155.4902,8.85576421411256,10.0
