,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
79,10,1,28.9146744214873,61.387573818960085,462.8439371257898,2.3413684764144804,161.65654786041844,-91.20711683691431,0,0
286,10,1,27.05020037603313,86.440162527394,1306.9704165801797,2.299406460893555,247.15818906621047,-485.5572548295552,0,0
136,10,3,23.074825348472164,83.70551246100281,375.6825536001123,0.06384011006496199,138.01910907634522,19673.835608402653,0,0
102,10,5,27.01672974121648,82.10598543839494,455.21152000694843,1.4545561230462345,246.5568287712469,-575.3410856706262,0,0
659,10,6,26.903531682177828,70.2757734130674,485.52659286779385,2.46513026455611,125.64988386866462,946.9977256541034,0,0
518,10,7,24.659421379571487,79.344993075389,548.4475610254804,0.23532296465583213,427.6400799067947,17639.20180900425,0,0
492,10,8,27.46528137779556,49.67489134953644,401.29560436430666,2.395689072055888,251.1032955624345,-282.5906904158045,0,0
665,10,8,23.25372213462547,68.80598883854371,531.2693572291817,-0.062045936091033704,2.6828920633000695,-366.7931323098494,0,0
600,10,9,22.643761297819626,79.4690204087536,820.7832461110208,0.027633478009326057,137.60682485589672,19299.610128472785,0,0
564,10,12,24.09178959619355,61.87436561771322,399.771587309481,0.2902226182286687,261.88093913410546,814.8300432706303,0,0
646,10,12,27.852857395481823,81.37310150174031,1080.6203039282912,2.26146509641587,7.737073540443994,-790.0271494882123,0,0
105,10,14,20.97189244333691,78.89614284156175,422.4796112537272,-0.05069238290406178,136.04470329596316,17074.376653080937,0,0
585,10,14,27.36000689161089,80.65367582508925,487.61877699469403,2.465118740492077,328.3559895438158,16554.79199775087,0,0
58,10,18,26.833658016673958,83.41464174633035,601.2440263384408,0.3160320412287051,110.05921761427258,20.583553991692,0,0
310,10,18,26.67700513245232,80.33265305573673,380.51888797760637,2.4241261646765153,250.6476323641816,1893.3217150525409,0,0
642,10,18,22.1574893044193,84.73091765349432,473.4446784593126,2.290752030251381,251.28146284239725,-1719.9543450448004,0,0
71,10,20,24.14465475065506,81.0151599126484,414.4105112389439,0.8727450792458467,55.458495809745116,19145.970291144313,0,0
129,10,20,23.721851482449456,77.49789521798766,766.8856460673757,2.2106883780656332,104.68533666508877,831.0047548764463,0,0
214,10,20,22.132819981072657,81.68484171586748,487.9687792402001,-0.6532256802402334,158.7335798450718,899.9398894316988,0,0
141,11,0,26.78018120519795,79.31570696773329,589.2042952015142,2.2152449225181607,288.6537353683318,-392.2014623996423,0,0
669,11,2,26.904758946290404,75.4859292123706,367.61957194752904,0.1369151038015396,469.3375461362315,2316.1668988278834,0,0
145,11,4,25.641198561931827,82.4607149288105,313.3874925452474,2.4651926246330307,255.86430518305866,18410.819186379136,0,0
49,11,5,20.987328813499175,68.4162969201849,360.2446352577895,-0.32497061479508665,263.8575983724073,-338.0496778189935,0,0
246,11,6,26.581682695460234,76.52140475123726,658.3227679106698,0.3370927556244295,60.15892645578228,44.02273597299312,0,0
87,11,7,20.405326450387044,85.23292228728437,648.9945231617643,2.274445189035084,-6.910677756825271,1687.5261160295343,0,0
423,11,7,27.352367228818782,56.84324112490608,459.752970174963,0.034124145320192395,261.4715879547872,-654.5949845616909,0,0
573,11,7,27.5708235531321,58.169586839620116,449.27385198602616,2.352624614317307,157.68188882330702,-2034.9551822665974,0,0
598,11,7,23.70112087373142,82.31234662726685,493.3119576874609,0.05940658937509427,255.11372288389194,1466.0923904438146,0,0
612,11,9,23.65309814368517,76.14993893294734,801.3977044630482,2.596548493222396,-10.669883791718838,19169.5824912281,0,0
230,11,10,27.019852650533192,70.25537269778347,651.3422804707186,-0.42203168950207054,2.7717476843320012,504.07519606690164,0,0
240,11,10,26.359994564811192,78.70230793001339,339.02982959311964,0.04158926257280782,56.14305537546344,1391.1244007895816,0,0
226,11,11,23.10524643115256,61.24290416672536,581.2030220224513,2.212788643236299,241.78345793687856,1997.7041052567995,0,0
592,11,11,22.826702017398112,68.93553577082511,753.0207263797355,-0.3014768021780155,442.3376008812191,-483.9196573084248,0,0
362,11,13,22.797545557028652,75.07621621741394,648.43298824502,2.5192351549735124,156.69687443329164,658.4512031150211,0,0
644,11,15,24.05440120641542,84.87923617699411,573.0393011501412,0.9732140728768002,-1.0483348580444245,18647.763023858963,0,0
578,11,16,20.489465618971792,62.777961867154715,693.904499119374,-0.7157082729592126,156.79640631152574,2034.432818358776,0,0
73,11,17,21.300814344441285,66.47545512508142,485.5030603409663,2.453006647493207,461.83380788602665,17030.37533757417,0,0
266,11,18,26.6354400464357,72.94659717882591,333.46344649316495,2.597980223803996,565.8293368661394,17324.442071955844,0,0
276,11,19,23.45014492895067,79.73509520423627,354.7290465608836,2.4336584257893925,134.6034388430446,211.14599808347833,0,0
376,11,19,25.929206319051477,78.95872406296797,1198.9841087225732,0.13169668906864507,239.1087568972383,-278.2365647924779,0,0
393,11,19,24.451679153099537,60.407237488068894,457.304654693685,0.5179670181053726,445.46713921710193,1881.0744987358469,0,0
514,11,19,27.074282254458467,65.02254737715016,746.7951669553124,2.2353588145406174,40.70209254441061,16812.359227386052,0,0
543,11,19,23.733348591684706,77.02703836578281,516.7652142876858,0.41734662136132455,540.7656411632896,1554.5246778111236,0,0
628,11,19,26.367625846978463,62.27867949370375,360.81519036513953,2.3754804929123465,257.3441299852609,-771.0263087858984,0,0
84,11,20,21.60259176530669,87.51932477514255,451.9158566878073,2.167444966863161,23.267519800600233,17990.981310715775,0,0
433,11,21,25.73182293190163,80.36456040484572,503.4288809273821,2.223589342721853,69.19737022590682,465.2165147252716,0,0
493,11,21,21.43097671907933,59.47084605904652,807.408846410215,2.262757663830102,255.25422576475611,712.33739856425,0,0
442,11,22,21.507264298741735,85.55286106061516,358.2174923711096,-0.6693454288949883,-8.440143519930395,2149.847061525674,0,0
124,11,23,27.671759998051005,65.04490494001448,488.53664942215227,0.6904517959934426,9.671615145909193,487.3925755656388,0,0
250,12,1,26.80116958651748,79.61551184120337,719.9786316620952,2.2205522773590305,-24.68176373579617,634.6323653612156,0,0
347,12,2,25.312482857359967,82.29577320826782,855.2425257827528,0.8475125582663278,446.8492638628013,18704.207709874514,0,0
538,12,3,25.10631926145988,76.5770150174882,345.06513288398344,2.327768527511048,-21.426497748433505,1088.5515785740188,0,0
452,12,4,22.029076147063744,67.72490053126019,567.9485784801576,2.4222972975146515,254.13875049263982,502.38931650332984,0,0
379,12,6,27.17132258628934,85.19093987788597,488.19974866715023,2.3059168138332913,258.038965051423,-48.05567935447482,0,0
36,12,8,20.22516662989861,68.26704545732072,610.7274687633036,2.2745541288593314,456.0849466489061,-965.6502870499371,0,0
127,12,9,26.611963181778787,77.1019621285906,318.9777286886474,2.4976181608396515,262.6295149499675,193.23378984830947,0,0
558,12,14,24.897157648036405,72.31686267471012,381.90192190506053,-0.235496062419021,157.53298594782197,17595.97183302273,0,0
110,12,16,26.623834640163217,76.16537254734742,488.71117441071715,2.378941014264341,-11.076405711561932,18886.39796415762,0,0
385,12,18,26.23627349249647,50.92418178232821,543.770678245619,1.2944229450352964,249.56068841086176,18674.120591721214,0,0
650,12,18,21.83453698759872,59.74255182786736,378.1574653865564,0.2024971992262773,109.49974818905855,1059.117572129208,0,0
271,12,19,24.136357208694804,80.26005990060082,451.5877870427422,0.8922455580344921,255.66786211936267,18785.12104123166,0,0
525,12,21,22.131152320704658,81.7609252101605,470.95809623523337,0.17113547309121013,259.4868287217167,186.81561954327827,0,0
403,12,22,26.901628267359644,76.30970232545637,248.53413561044397,-0.1088013746789952,421.12156229825456,-161.47085394780376,0,0
490,12,22,24.273179235062216,80.83927288269575,547.1566071699514,-0.358898561216963,255.7246020370004,17349.53764450755,0,0
174,13,1,27.106031420048954,86.70574514255178,371.3838523023266,2.3922697091776244,99.5554808294492,17666.051645098672,0,0
50,13,2,26.561667214177845,68.90917963468326,543.7693724241617,2.3301260202837266,247.54778400227283,2390.7287230638603,0,0
412,13,4,26.70155220333229,84.27773950848636,360.50645317279555,2.193761310231438,127.59749990179036,-655.1178252661816,0,0
617,13,4,27.100067710933722,55.91390222412294,777.4563512839247,2.300157518171017,-17.921999824203144,-98.70095217932433,0,0
120,13,5,26.82218740980336,70.42644278913997,476.74932589446075,1.652579820540802,114.83487832361112,19515.229041423252,0,0
134,13,5,25.558830678237022,83.55133387069839,353.91979159284205,2.516278740056592,527.575145104554,18417.17053595896,0,0
212,13,5,23.36407001536262,78.50620910600816,698.7092185767505,2.439334769791364,249.9630881990969,834.6380101518203,0,0
200,13,6,21.911541128493152,58.87116228729263,392.9644092324123,0.02967527407974413,145.4435461464745,362.63278851025643,0,0
407,13,7,22.438343555712493,85.8715154721687,340.09011033053656,-0.13105489881465948,152.28844682781056,992.0643002893942,0,0
11,13,8,26.91756542676902,63.48613338553628,312.1135844097808,2.4046776156868948,257.09112955915094,-718.5493628203407,0,0
270,13,12,26.70407701803177,69.99795393106244,525.0866950751672,2.5175031506431043,-6.2983626003894315,489.25134577098265,0,0
445,13,12,21.21277067873482,83.38906353528378,539.0663926456451,2.2102607249614197,109.09301192263473,954.180961682671,0,0
329,13,13,24.25493189353549,82.83934266768277,684.058786917073,-0.8920220349566022,84.24918893659638,18127.34528454765,0,0
355,13,13,26.003586584466223,69.90671167365501,370.72806499027513,2.4264292209699714,157.74364989761494,-976.842019010257,0,0
508,13,13,22.269429416585417,51.9326320514528,304.25942400152815,0.06779709856515843,257.95940150800607,17719.101029261714,0,0
402,13,15,22.28959507539071,84.27617035344545,481.7908927247554,0.8903744923160146,119.50203365119894,17959.730605671193,0,0
323,13,16,28.145693273009602,72.96146752390075,502.6152677064514,0.7669376933564277,495.3885766259556,16655.459337102602,0,0
491,13,16,21.039317216009877,83.64163101851855,602.7712714980703,1.8257597651600888,242.69615804520168,17958.620435998604,0,0
531,13,17,21.619688432353264,79.93498499766052,309.5003356069943,2.186366260990935,-23.145290385464925,982.0215344002746,0,0
175,13,18,22.988679138866058,89.53957382438631,517.2895326868857,0.8532583407020498,3.448674871436389,19522.57881024172,0,0
539,13,18,26.768770929361505,71.93140500185109,586.5520693226822,-0.13402386926419907,408.1322725208934,558.2076274060486,0,0
67,13,19,27.56768390257985,81.07832498440223,551.6881488791167,2.5184629320975245,17.005904676166864,18397.872103198177,0,0
396,13,19,21.737547552093115,64.3620969558814,375.6129687984191,0.25676499297675903,479.8364890401439,208.0448558880928,0,0
150,13,20,23.307269296462394,67.5080443940409,567.9845564082775,0.04047565734225733,261.3575663008048,18762.188979104823,0,0
635,13,21,27.441352720754583,62.03793025589701,347.5502093780488,1.3095348542793572,472.38819699580176,17442.91318447232,0,0
194,13,22,26.957846697951382,81.91553239887051,437.53523560592987,-0.5939848794730846,553.7303188326863,-549.5908146271956,0,0
139,13,23,22.283180701526646,76.74301306006109,1134.382479004595,-0.7564175908615487,-27.869089952536083,-184.74047399434053,0,0
101,14,5,21.87826591748039,71.19169822922844,916.7709464971343,0.8260879279191085,16.24574904494373,18512.912125407136,0,0
142,14,5,23.416123096007816,84.83012223581426,539.5105516795738,1.6788636157361645,474.4980400671156,-899.724354160272,0,0
148,14,5,25.048118856720063,67.78709521726425,376.1270551846837,1.0423160273182621,133.26704573551123,-393.0355719491763,0,0
549,14,5,22.47481113414358,77.30543442254059,466.87459696368677,2.518662927715382,246.71910639743197,988.0642935079611,0,0
581,14,5,26.840127220868794,78.42645023964012,488.4873426517671,-0.507341401138288,379.8696648269094,-536.4914998471955,0,0
569,14,6,22.58973741806548,86.91382898206426,574.3853807258124,2.23869257890353,137.17839126670245,569.7330638229702,0,0
213,14,7,20.545781251575384,76.85855935108117,746.7270195542803,2.4708638336005406,85.91846132559922,1593.6774475745317,0,0
593,14,9,25.219744032309457,59.10009169522391,713.1076171618363,-0.32513234785169975,326.8917254359321,18119.55095739731,0,0
243,14,10,20.908323479616875,87.46150775391962,361.3315580180544,2.461018683092642,156.3137612392335,-215.87256315630717,0,0
181,14,12,25.335527130953942,49.95974649184826,337.42173205833825,0.6424325176174095,444.2983322780101,18523.029207012743,0,0
262,14,12,22.283180408988287,78.82525015566192,611.6505764165731,0.7247438908362369,156.0381962640976,17737.204324265258,0,0
352,14,12,26.662658477247085,84.32912775831656,452.575880774526,-0.4676401178607723,161.17478079938235,18211.18724665838,0,0
41,14,13,27.44098188673244,62.629058077843354,697.56752952235,2.186134020625287,107.24371785028023,-956.0945356297343,0,0
178,14,15,26.271341493605547,70.20576223908192,529.1699477789924,-0.1511712821885191,28.971638654608242,1529.9564704190077,0,0
264,14,16,21.849406332607742,81.7370359481467,1139.7079956996438,2.21995653391221,-33.82742652511025,-1013.556583528368,0,0
300,14,16,22.678452897524725,57.45584078759165,713.3896314486872,2.1800689630748056,-31.68071388284215,-892.9669905060592,0,0
1,14,17,26.683238767653076,78.19481865111497,589.1588351685535,2.229419711589578,389.2511873790374,504.0880055883657,0,0
463,14,17,22.03423587831139,85.69538134217846,520.1389348861666,2.275819826507659,126.06900725416143,18461.283188955967,0,0
417,14,18,26.495101484538672,75.91402693623822,562.1380548050862,2.5958426578021006,161.5479878069631,1899.9968147977065,0,0
317,14,20,21.305242065621645,76.98341154784805,508.2887959994066,2.5348706583805254,56.32102368724274,-1289.6768091035428,0,0
450,14,20,27.010364108989606,69.44175861780845,381.8550427396717,2.444559884837621,431.055311743414,507.2471064469436,0,0
15,15,0,26.643864165491372,61.12385781514552,573.8918006388019,1.4393924373265863,163.74838193434115,17748.308302013553,0,0
289,15,0,25.00556730744366,77.48023087011498,785.1870142339556,0.20758608680218085,413.9607231238314,18895.155123801076,0,0
279,15,1,26.756530137813318,77.69323342077696,550.7410784373398,-0.6047386864019835,2.6953394913836033,-4.535860752298831,0,0
82,15,2,22.918175677733228,70.17798785459173,335.0488598144787,2.4911876070927055,238.95429308939455,17522.93325958937,0,0
205,15,2,22.828030024422013,81.41583887255297,522.2258630135917,2.2148813782888017,124.58011599456816,18170.01304457898,0,0
342,15,2,26.766224706580918,71.39704277844345,428.30779544741114,2.2129157088367815,264.1548125692883,-234.5281531469719,0,0
132,15,5,23.777672677199746,83.01884179893808,431.59815777493014,2.3157617026644397,21.015546618446702,18395.86305338542,0,0
206,15,5,24.061478161926757,69.01114312348678,397.7193526572192,2.2929217124129835,267.3207060491533,18318.310454592935,0,0
418,15,5,24.338094827356812,70.21574401900311,502.59763288192846,2.3734298267372056,251.94493480894698,2245.6485377380695,0,0
59,15,6,22.582826902207643,88.12334516367838,448.9602581423153,2.4277805557100747,128.40907524488844,19805.098694576427,0,0
335,15,6,26.318471214487094,69.73437234839635,832.9899872004282,0.6556485409793165,101.00565677021945,467.25964603144996,0,0
24,15,8,23.271022950118585,69.03712779940297,439.15068565992283,-0.07982680655502472,131.56111352057965,292.03933886464165,0,0
284,15,9,23.5911921736138,78.5824773270242,588.2518170520132,2.485369580109224,142.68719137492465,-1492.3596186148034,0,0
661,15,9,23.19250124378406,74.27791526500539,552.558920988491,0.9897106755016949,472.9531720719031,-440.154247082203,0,0
229,15,10,25.413194035423388,75.73229173896664,570.3974101404141,0.31942163648455935,390.90485744255915,-1151.2498942792397,0,0
542,15,10,25.34831663903232,83.70877481544952,323.7511960410577,2.2758839353825135,1.9457276884491832,-1809.9057860740222,0,0
474,15,12,21.803688376553072,78.65213148375744,792.1637114547173,2.324390055643303,256.82109432691095,929.1933498402532,0,0
371,15,13,29.64889301672025,85.78303624138584,515.3836450102349,0.6316207230710978,168.33908826697916,-175.2183254608186,0,0
470,15,13,26.51253267632755,75.56560799552446,515.4483944022643,0.02755610803428743,-35.21969216352743,491.96552419764396,0,0
261,15,14,21.54447496423467,66.16906594378823,835.1088448105712,2.4116910334982293,158.27495441900257,-700.1408930060857,0,0
554,15,14,23.268884967094884,68.0680298670415,574.3111633196087,2.3877699286486282,131.70015672133601,-909.7238658072881,0,0
606,15,14,27.215357360561985,70.53272837396732,724.758136583094,2.2592232814830084,262.9789386415219,-1953.7152264460549,0,0
197,15,17,26.404551993666537,83.3259024522311,685.7554315790682,-0.34048219557232423,145.980771531872,-368.01440775073434,0,0
292,15,17,24.8609101523272,84.84144908348802,387.67101842907977,-0.001246419526721665,-16.48565141148119,-833.6467282393049,0,0
322,15,19,23.361314611296393,74.12622593345696,661.1655374769576,1.740800145644174,17.596511294259493,1365.2740285153018,0,0
471,15,19,26.68945690140709,78.67202632746127,646.0587575599523,0.816679966106455,489.22078850009456,583.7963519401279,0,0
583,15,19,27.325724970141742,84.58639025750146,420.3536782965523,0.3983407211752492,35.48018125918871,633.7624295761076,0,0
369,15,21,20.634786869602493,56.09138546753111,510.90290923240457,2.243466159466726,249.06788107153568,19734.116738138597,0,0
29,15,23,21.24929115446214,66.71974153444664,504.7392474782352,2.195428840496835,149.05385336016104,1051.9497984815794,0,0
204,15,23,21.19783890821845,73.57592445694567,643.9999010726372,2.2965286287261555,143.12102848692393,-1121.5731385598206,0,0
345,15,23,21.994977221842294,84.19431901444278,322.60237240050174,-0.46171879683317724,30.73058475099992,365.73878164868165,0,0
401,16,0,26.76063629881698,55.958943742990016,498.83825917016736,2.5187356519918236,132.48236642309521,19698.112451222212,0,0
76,16,1,24.69943939197679,79.21330876534194,865.2699387289389,2.5194252544524725,-10.538783063538709,1091.3988800156583,0,0
83,16,1,25.99841638872546,78.63324737383911,617.1212595649467,2.202778318120585,137.04560104016156,17267.458278092836,0,0
662,16,2,25.341445548552713,56.46221372921942,623.9205849091272,2.2848526867357255,480.03640188321685,-1051.4332520884118,0,0
388,16,3,22.080025162255467,61.43170281205093,1006.9073052022911,1.079103673925394,242.34988976546887,17805.73866500465,0,0
451,16,4,21.687577926422787,71.96258350224632,708.10660498105,-0.2187844330447466,254.22948043885464,17320.90003743782,0,0
155,16,5,24.105604132121673,72.08736206200774,494.1314386128531,-0.3872184214867595,388.5820568044492,-679.2328231986883,0,0
663,16,6,28.54217043659465,80.34517066366692,388.5321136769735,1.945802271022305,269.37485120949975,299.40918460826515,0,0
319,16,7,22.20535306257278,86.8326060492287,522.6144504682769,2.232980284757496,351.05927068714345,17673.57587280329,0,0
381,16,7,22.16448207598262,54.41386017891302,735.8736345342338,2.490333056982208,-77.64573198581051,1881.9276583429428,0,0
651,16,8,22.254796363936055,65.9978095815355,543.8734407537625,2.3942908258112023,251.33827247696544,19078.834138484337,0,0
208,16,9,27.08833981430651,82.18863144300812,516.7470619724443,0.71757639718356,0.30706565101126504,1330.9935257286415,0,0
318,16,11,23.86599712660307,77.00267805530746,517.747096103791,2.2404638643216517,416.7256865648136,1408.9735467652351,0,0
108,16,12,22.884579183244128,86.55127551001853,402.19077086396123,2.276612525750046,2.136892977669602,18967.430498599504,0,0
173,16,12,21.86986107799322,57.674264649432125,1007.0838462581489,-0.3247750862053024,238.45647084113216,18710.64632822539,0,0
596,16,12,21.927690579671403,72.28413213612276,463.3249266769226,-0.38128929673449824,-79.50261131465966,-932.5721107079132,0,0
35,16,13,21.767475826327352,78.47206452341791,525.668709447987,2.4210626641755093,21.14218516467923,17583.35777911316,0,0
48,16,13,22.85911586137104,83.3935401875654,303.3448670915309,2.357611856839863,96.73508345991837,1277.8693325818888,0,0
547,16,15,26.994181857255423,72.48492019863903,521.7945933236584,-0.3946115641844126,3.435884711887984,-246.45551040699,0,0
254,16,17,22.31747492733031,62.36049080274215,371.2197499445183,2.2768155097549614,107.72194512244165,-1698.237077301604,0,0
118,16,18,27.290689414996972,77.67222327822336,450.39469984653175,2.3096068289094727,140.95384701209954,18621.956401563897,0,0
358,16,19,22.92557464557012,78.18905045739398,998.0274091191806,2.4834362557036997,-2.0230138635942363,351.6230679752361,0,0
343,16,21,21.48989867404538,63.86547046453376,572.7883545475644,2.4238454903233775,36.8561705136101,1265.2873001341466,0,0
8,16,22,21.453236164297365,67.27162637304662,490.71182067565235,2.5667003186945996,251.9921243521848,-324.67795226892383,0,0
190,16,23,27.02662024134098,65.32435839013472,625.5860329585754,0.746052585846924,130.8191393374299,-371.36347861303636,0,0
324,17,2,23.119910455770857,76.3545740366981,517.5161397091285,2.4941228204064365,45.827852998686836,1916.9836045867517,0,0
337,17,2,27.32605486392802,84.82757345576559,312.7616029442825,0.6725817831534833,16.35887748197042,889.0839336849036,0,0
577,17,2,21.508000429508098,71.07587587784968,495.6346611603653,2.4383687801042777,143.80495519170137,18099.73085813039,0,0
46,17,3,20.629010678781604,61.14319336906454,600.7394640490241,2.317441104181695,245.47943916389792,-1261.2666548240354,0,0
210,17,3,23.117627234692637,55.41098619136702,431.16140050266824,0.9411281440768435,132.89684199970392,1746.9913002195976,0,0
165,17,7,24.890022941128827,62.60252334236544,1251.4128721908758,2.0372504221154615,21.958974518807416,1773.9476875069142,0,0
436,17,8,25.12911117114321,79.91085607819926,924.1708598997265,2.3306904705345737,157.13079804082358,2628.9361001288207,0,0
397,17,9,24.228932785319156,77.25806925591151,799.0526080076063,-0.07538864893594244,-7.164391954687062,1709.0816856714096,0,0
437,17,9,23.185851320561802,68.1359395880376,348.8625895008168,2.353215646296752,246.48172061475034,17306.11531541238,0,0
658,17,9,21.81280064790653,81.728018973941,444.14402570726986,-0.6153592076927634,262.93869983209123,323.9179174174889,0,0
503,17,10,24.963907751090055,74.51450195800452,431.5331455092727,-0.858651468287758,239.8160511950072,19685.658855440568,0,0
602,17,10,21.837371918039086,67.92227712862787,706.1826932097604,-0.6074234399698037,413.897690994281,17241.345920139316,0,0
209,17,11,27.82518478800263,73.18014122734171,403.7666775872012,2.299484951059656,123.86871675822348,17088.5255204465,0,0
245,17,11,26.872169506230527,72.07386520175879,649.441794278493,-0.3998334102531222,257.17659691251816,-1173.0912653152002,0,0
62,17,12,29.100406352631534,64.3179930599697,355.6178132219076,0.3313074656681656,252.98933732737962,19816.42043130863,0,0
280,17,12,20.27307947782179,72.75111713642092,899.0043046906592,2.3469784350202287,253.0001592465212,19840.96989563377,0,0
278,17,13,25.59488405783437,77.74683033815812,525.6905721168785,2.3855296310551513,254.38191405070444,-907.8623164158279,0,0
584,17,13,25.175587291443954,78.08527345213064,517.1672427314376,-0.0796886089959793,-60.63243462738962,-100.37356744552213,0,0
6,17,14,21.833600271168272,82.7933774759331,400.3991940194417,2.2488144773274397,256.87958313658567,-843.9308285446464,0,0
123,17,14,27.042652430134247,61.34926823383286,471.8606695106569,2.3869325681931186,142.8390269385645,-403.0156798240339,0,0
259,17,15,21.83713183966918,80.54371678148581,422.5902456384498,0.5853927200034582,244.68549805009718,18172.477529519634,0,0
30,17,16,21.125271958663063,77.03738877940977,582.7431277949394,2.2027473129619177,250.6051704089298,2268.220177824122,0,0
394,17,17,25.483945312865302,64.34784528911271,542.1405714199068,-0.01100024754969886,-26.109519861161075,18312.93589386686,0,0
225,17,18,27.022911105849044,77.9816839994897,867.600472680767,1.2801435410616029,28.821499901268496,759.2271698225937,0,0
282,17,18,25.49494598189157,76.175084112151,672.9852104786303,-0.32312312564839124,259.92834795051925,1759.3312908219248,0,0
502,17,18,21.330970468456666,59.41571241156994,375.9838683709339,-0.4020750289005837,473.21455081947414,18013.117748294324,0,0
576,17,18,20.428297555093884,73.38283003946754,607.1944985312825,2.256022590355834,19.87904169609158,-109.63734009886264,0,0
447,17,19,27.38136542585724,79.13436081440388,326.2405845237212,2.2825048123516845,147.00318789580632,19285.28231883221,0,0
252,17,20,27.75433686730071,85.78155669916458,543.3669367211559,2.3857488891679006,163.97432458558404,1369.4046065135517,0,0
530,17,20,26.82460152827418,49.30215203968878,398.468578242866,-0.08606054626452314,116.79981937113065,-803.5356109952118,0,0
80,17,23,25.42647272755262,82.9548819784758,725.160906658947,0.13410554429692995,113.89089463990884,1857.572286076691,0,0
112,17,23,23.1678103647336,70.12839716937286,351.97683243296933,2.6288707744839357,248.7154065638573,18492.490603734786,0,0
631,17,23,27.184661301799338,65.31739082352425,465.5733189156323,-0.3372923296417186,132.198470132973,18116.55318945064,0,0
247,18,2,22.78272185906012,71.86999924805143,1095.8805163898912,0.6757852969923833,508.50530379123046,444.4523309627218,0,0
513,18,2,29.778062056134186,73.01804168642525,507.59151280668357,-0.7460885987154986,30.850147750156655,18252.81281342052,0,0
541,18,2,22.396676037967296,72.3222524381117,801.3507434916203,-0.5520347989657,251.14319476067925,-992.9899998986982,0,0
515,18,8,21.825475089610222,76.00430363322734,391.3578146948142,0.107369482198714,361.7679283670392,-227.64731783320335,0,0
283,18,9,26.155777220046385,71.73461921385174,612.0111485071869,0.726717968005862,254.87961757310512,638.5340394847827,0,0
253,18,10,22.676626924938322,83.68930410787851,771.9429883544414,0.7561840281283215,372.55647884969983,-666.2473539881496,0,0
7,18,11,20.692770989059603,63.2064062524234,448.50623747330184,0.506267201756918,-29.689255517143444,-33.386111786011725,0,0
341,18,11,23.85778449206718,86.88206178295876,277.7545661869474,-0.24876225644226957,133.8469219864682,-1306.7929573736449,0,0
555,18,12,26.514569910491165,65.80924740715781,413.61217175936713,2.406078829744545,14.056027857358245,1488.5665063625077,0,0
25,18,13,20.696675407667875,80.68580920059797,509.19477439623563,-0.43707722570458835,263.71935404398243,18102.465924438053,0,0
575,18,16,25.406787656715924,76.74776174176262,360.2897226171055,2.551081176835317,39.3030834354558,1695.8240583440847,0,0
171,18,17,23.871147965440326,75.25791324850083,349.51486518145435,0.28352806826945354,263.3424872998921,-462.16343042894107,0,0
551,18,18,22.43208125359137,82.68412349172101,595.4855917846336,0.181318719629841,130.70928552296468,19045.866836262732,0,0
556,18,18,25.476038551090802,60.379845547286976,735.2281878063097,2.4165171911569616,10.492723039575452,-1138.7030311685348,0,0
562,18,18,22.145634665638134,75.36256906587924,346.57442486762886,-0.09752072155958158,263.9242017942619,17574.34652143918,0,0
656,18,19,21.52449260515237,76.6091852220044,425.1891649904794,2.4315126062307164,45.60308197407395,18554.174994858608,0,0
517,18,20,27.77678369320385,66.54555686588016,454.005169808285,2.438875014672132,165.53524907998528,-1569.2825383140096,0,0
391,18,22,22.903698140581312,72.39477652538962,526.2709761545773,0.047745082216878634,140.35220040676674,17308.237138186367,0,0
180,19,2,22.340651469325326,55.14207623971393,554.3190152522403,-0.09345581251446422,129.08667053787417,2497.5436590798695,0,0
236,19,2,26.562421387073886,66.68801492883121,646.9202860836664,1.6824461986829393,136.20432998550797,-200.96349290792622,0,0
608,19,4,28.75726876795477,73.30878603118074,524.5270577350085,2.1623444228085686,105.62140763954304,17659.024169015094,0,0
56,19,5,21.467662602918395,75.80338814449766,711.8626884713644,-0.49874003968234387,-8.606308441455779,-859.6752716089779,0,0
448,19,6,26.752868484107257,64.32913558204336,592.1078547894443,2.3780187445256074,128.14056761162206,18230.824209690716,0,0
0,19,7,27.1712739952159,75.46451815844755,392.21799365122405,-0.5111851404654586,253.23569210992312,18370.341598219176,0,0
387,19,11,23.037718366910887,62.64524616431677,507.4203167865811,2.398886347883567,387.16364232583584,-1731.0927166316844,0,0
440,19,11,25.35412216019443,75.9524880403009,590.3751623570704,2.3242183236861744,24.406060429361357,19568.538894748366,0,0
469,19,11,27.687971386238537,55.083954223693226,338.37425993709036,0.27226215091281997,154.64333992843822,-785.9203208985939,0,0
521,19,14,26.121252617895323,73.31621533982845,987.8412080372048,2.377649753305036,255.8462624252216,17486.158105083403,0,0
339,19,15,26.936582025296282,80.55889963176676,435.13549391654414,2.5075425222498584,268.96145523009886,19545.911939032427,0,0
147,19,16,26.678410398220432,82.20971440445385,342.2983957865221,-0.5228896980503288,127.7795690200798,17195.874289051506,0,0
535,19,16,28.8231499383407,82.10612984599695,1016.6636632860329,-0.12794106335121636,129.5923632016414,932.9020979166814,0,0
636,19,18,20.9614093007664,79.69014549247927,630.391080731682,1.2138600098909236,58.93160863976458,1026.5527872588789,0,0
359,19,20,26.76051354590752,76.52079879500215,422.16545306376645,-0.05415583714080019,268.63525568138937,2043.1073151267783,0,0
