DAT,"('co2관측치', 0)","('co2관측치', 1)","('co2관측치', 2)","('co2관측치', 3)","('co2관측치', 4)","('co2관측치', 5)","('co2관측치', 6)","('co2관측치', 7)","('co2관측치', 8)","('co2관측치', 9)","('co2관측치', 10)","('co2관측치', 11)","('co2관측치', 12)","('co2관측치', 13)","('co2관측치', 14)","('co2관측치', 15)","('co2관측치', 16)","('co2관측치', 17)","('co2관측치', 18)","('co2관측치', 19)","('co2관측치', 20)","('co2관측치', 21)","('co2관측치', 22)","('co2관측치', 23)","('ec관측치', 0)","('ec관측치', 1)","('ec관측치', 2)","('ec관측치', 3)","('ec관측치', 4)","('ec관측치', 5)","('ec관측치', 6)","('ec관측치', 7)","('ec관측치', 8)","('ec관측치', 9)","('ec관측치', 10)","('ec관측치', 11)","('ec관측치', 12)","('ec관측치', 13)","('ec관측치', 14)","('ec관측치', 15)","('ec관측치', 16)","('ec관측치', 17)","('ec관측치', 18)","('ec관측치', 19)","('ec관측치', 20)","('ec관측치', 21)","('ec관측치', 22)","('ec관측치', 23)","('내부습도관측치', 0)","('내부습도관측치', 1)","('내부습도관측치', 2)","('내부습도관측치', 3)","('내부습도관측치', 4)","('내부습도관측치', 5)","('내부습도관측치', 6)","('내부습도관측치', 7)","('내부습도관측치', 8)","('내부습도관측치', 9)","('내부습도관측치', 10)","('내부습도관측치', 11)","('내부습도관측치', 12)","('내부습도관측치', 13)","('내부습도관측치', 14)","('내부습도관측치', 15)","('내부습도관측치', 16)","('내부습도관측치', 17)","('내부습도관측치', 18)","('내부습도관측치', 19)","('내부습도관측치', 20)","('내부습도관측치', 21)","('내부습도관측치', 22)","('내부습도관측치', 23)","('내부온도관측치', 0)","('내부온도관측치', 1)","('내부온도관측치', 2)","('내부온도관측치', 3)","('내부온도관측치', 4)","('내부온도관측치', 5)","('내부온도관측치', 6)","('내부온도관측치', 7)","('내부온도관측치', 8)","('내부온도관측치', 9)","('내부온도관측치', 10)","('내부온도관측치', 11)","('내부온도관측치', 12)","('내부온도관측치', 13)","('내부온도관측치', 14)","('내부온도관측치', 15)","('내부온도관측치', 16)","('내부온도관측치', 17)","('내부온도관측치', 18)","('내부온도관측치', 19)","('내부온도관측치', 20)","('내부온도관측치', 21)","('내부온도관측치', 22)","('내부온도관측치', 23)","('일간누적분무량', 0)","('일간누적분무량', 1)","('일간누적분무량', 2)","('일간누적분무량', 3)","('일간누적분무량', 4)","('일간누적분무량', 5)","('일간누적분무량', 6)","('일간누적분무량', 7)","('일간누적분무량', 8)","('일간누적분무량', 9)","('일간누적분무량', 10)","('일간누적분무량', 11)","('일간누적분무량', 12)","('일간누적분무량', 13)","('일간누적분무량', 14)","('일간누적분무량', 15)","('일간누적분무량', 16)","('일간누적분무량', 17)","('일간누적분무량', 18)","('일간누적분무량', 19)","('일간누적분무량', 20)","('일간누적분무량', 21)","('일간누적분무량', 22)","('일간누적분무량', 23)","('일간누적총광량', 0)","('일간누적총광량', 1)","('일간누적총광량', 2)","('일간누적총광량', 3)","('일간누적총광량', 4)","('일간누적총광량', 5)","('일간누적총광량', 6)","('일간누적총광량', 7)","('일간누적총광량', 8)","('일간누적총광량', 9)","('일간누적총광량', 10)","('일간누적총광량', 11)","('일간누적총광량', 12)","('일간누적총광량', 13)","('일간누적총광량', 14)","('일간누적총광량', 15)","('일간누적총광량', 16)","('일간누적총광량', 17)","('일간누적총광량', 18)","('일간누적총광량', 19)","('일간누적총광량', 20)","('일간누적총광량', 21)","('일간누적총광량', 22)","('일간누적총광량', 23)"
9,440.68333335000005,448.1305555666667,451.0888889,446.98874270000005,443.71929825,441.6526315833333,438.09429825,432.6026315833333,428.16929825000005,428.72499999999997,428.14166666666665,425.8916666666667,422.72499999999997,420.4875706166667,421.5792372833334,422.04435028333336,422.8026836166667,424.0332391833333,426.0082391833333,427.4206685666666,428.48455744999995,430.6499999999999,431.05,430.68333333333334,2.9483818053333333,2.9646220611666667,2.9795815090000004,2.9942846781666668,3.0046036515,3.0133683550000003,3.0212764033333332,3.0249904508333336,3.0235896610000004,3.0128795838333335,3.0063583748333333,3.000252939333333,2.9928946041666666,2.9867932378333335,2.9850352736666665,2.9907601264999997,2.9934612526666666,2.9977891856666665,3.001609267166667,3.002372558,3.003946353,3.0087023165000004,3.0182232266666666,3.0294239751666665,54.960249954999995,55.8545,56.83829734666667,57.758624441666676,57.22529105500001,56.55056880666666,53.815596605,50.947457665,49.54949371833334,48.839944435,47.20161113666666,47.29800002833333,46.76494446833334,44.38516576999999,40.90266573666667,39.278681729999995,40.60840391166666,40.90590395,43.445348375,47.42234931666667,51.406793755,53.074722216666665,54.09277778166666,54.429722245,25.043888765000002,23.962222094999998,22.95638875,21.875643136666667,21.960643126666668,22.070087591666667,23.01925427,24.032032065,25.061476494999997,26.17138878,26.081666575,26.034166568333333,25.991111008333334,25.992344535,26.049844558333334,25.97386527,26.028587509999998,26.051643085,26.109143086666666,26.139020673333334,26.048465116666666,26.029444398333336,25.984444370000002,25.863055446666667,20351.591666666667,17002.773333333334,13782.76,10349.28,6929.731666666667,3513.398333333333,4375.405,5359.1483333333335,6221.588333333333,7295.3516666666665,8368.043333333333,9475.028333333334,10511.716666666665,11749.011666666667,13196.558333333334,14656.964999999998,16028.856666666667,17394.318333333333,18862.226666666666,20211.61333333333,21443.55,22694.77666666667,23946.00333333333,25185.441666666666,156104.19999999998,128011.13833333335,99673.945,71449.68833333334,43312.26,15234.08,23011.64,32333.680000000004,41986.68,51639.68,61265.1,70918.1,80571.09999999999,90230.31333333334,99802.69833333335,109236.03833333333,118610.13,127897.39333333333,137071.72,146235.745,155399.77,164616.0116666667,173832.25333333333,183048.495
10,432.4416666666666,437.36388888333323,438.05833333333334,432.3166195833333,428.1971751333333,425.41106401666667,420.89717513333335,412.1805084666667,403.6582862333333,401.7749999833333,401.7222222166667,400.43289473333334,397.60511694999997,397.06985125,401.6536747833333,405.8175636833333,407.3508970166667,409.8235578333333,412.25133561666667,412.91155423333333,412.89717515,412.53606403333333,412.20828624999996,411.8721751333333,3.0410600263333336,3.055126539166667,3.0691372413333333,3.0811067728333335,3.0879042368333334,3.0913197095,3.0959936640000003,3.0986919973333333,3.095282103166667,3.0837897321666667,3.0747710971666664,3.0649450026666667,3.0506301513333334,3.033622299333333,3.0209134153333337,3.0165603635,3.0112976315,3.0078162201666667,3.006700049666667,3.0064862363333336,3.0066103260000006,3.009280755166667,3.0137677485,3.0202331470000003,55.160916615,56.60591657333333,57.32261101666666,57.70524756333333,56.925247545,55.98219196833333,53.094053196666664,50.56155325,49.5862477,49.43666667,48.470833381666665,48.30014626333334,49.13709066333333,49.632428841666666,49.53595829333333,49.83318055833334,52.975124961666666,56.001089861666664,58.523312115,60.213388003333336,61.581525215,62.55791409333333,63.49485858833333,64.10430302666667,24.902222115,23.899444325,22.920555431666667,21.915564866666667,21.90723153833333,21.96612043,22.850842661666665,23.828620435,24.826953751666665,25.93666653,25.983611,26.047470663333332,26.187192889999995,26.299608366666664,26.42238610166667,26.409052759999998,26.49433049833333,26.582693086666666,26.854915281666667,27.237057234999998,27.394835071666666,27.430946214999995,27.429557368333334,27.388446233333337,21633.235,17877.20666666667,14151.185,10181.69,6212.195,2226.625,3024.126666666667,4252.848333333333,5537.935,7005.41,8545.325,10098.1,11518.421666666667,12507.523333333333,13418.826666666668,14275.908333333335,15058.406666666668,15758.820000000002,16459.233333333334,17381.686666666665,18299.853333333333,19308.678333333333,20389.943333333333,21568.296666666665,156469.71666666667,128350.54666666668,99959.665,71628.03166666666,43383.22666666666,15225.25,22975.23,32297.27,41950.27,51630.85,61311.42999999999,70992.01,80645.01,89937.235,98909.12833333334,107768.085,116540.21333333333,125225.51333333332,133851.565,142806.72333333333,151996.85666666666,161213.09833333336,170429.34,179593.365
11,416.3305084666667,424.3376068333334,426.61260683333336,422.90149571666666,419.4778846,415.6084401666667,408.8293912,398.6084510333333,391.2306261666667,391.5097928333333,392.78340395000004,392.41951505,390.82911956666663,391.10411956666667,395.03194443333336,397.41445385000003,397.9366760666667,399.7366760666667,401.32556495,400.60056495000003,398.68112049999996,397.6638888666667,397.9611111,399.55555555,3.0283058305000004,3.041406905,3.056154279,3.0698440811666665,3.0870749296666666,3.1016074408333334,3.117225238333333,3.1290557615,3.1320804333333334,3.130029475166667,3.1302778225,3.1372064405,3.1444421876666664,3.153871016,3.172193056833333,3.1950461295,3.211370084166667,3.2135159156666666,3.2087219756666663,3.202836979166667,3.198179768333333,3.195509811833333,3.1959897695,3.2077820821666667,64.18930307666666,64.31786324666666,64.440918865,64.44703003166667,63.849984580000005,63.34026232666667,62.69450422166667,62.61052998166667,62.995148605,63.04081514166666,62.791749455,62.21619391833334,61.75695191833333,60.635840779999995,59.016333196666665,57.369056416666666,56.67183417333334,58.01377867333334,59.46283429000001,60.982723115,62.53550086333333,64.25516657666667,65.75433327666666,65.21572205833333,26.773446245000002,25.870940121666667,25.10149570333333,24.441495728333333,24.353995718333334,24.279551280000003,24.507700983333336,24.968427481666666,25.554670361666666,26.247170338333333,26.24272589166667,26.213837010000002,26.22013174,26.148465058333333,26.015277698333335,25.911869024999998,25.86603568166667,25.956035685,26.036313461666666,26.096313463333335,26.117702365,26.028888798333337,26.024166595,25.916944351666668,18588.975,15506.135,12198.04,8864.225,5534.696666666667,2185.8783333333336,3034.3866666666668,3964.98,5145.4766666666665,6259.963333333333,7409.815,8481.868333333334,9634.935,10917.24,12189.9,13462.56,14724.503333333334,16080.32,17424.34833333333,18595.2,19709.253333333334,20824.378333333334,21905.210000000003,22870.735,153538.225,125942.69333333334,98129.13833333332,70402.41166666667,42762.513333333336,15234.08,23011.64,32416.420000000002,42069.42,51694.84,61320.26,70973.26,80626.26,90204.205,99778.06166666666,109266.56166666666,118642.125,127904.75166666666,137080.55000000002,146244.57499999998,155408.6,164598.73333333334,173814.975,183005.1083333333
12,406.00338983333336,415.51820465,420.5069993833334,415.37922159999994,411.6403327,405.8264438166666,398.12583176666664,385.59990583333337,375.38055555,375.19444445,375.8527777833333,377.58611111666664,376.57222221666666,379.6666666666667,385.36944445,391.07222221666666,393.98888888333335,397.04232578333335,399.07010356666666,398.40343690000003,396.77843690000003,395.22843689999996,394.19510356666666,393.3972222166667,3.224205401666667,3.2416641348333335,3.2579882826666666,3.270148933,3.2754339855,3.278559261,3.27977697,3.282386942,3.278935002666666,3.2708344088333328,3.2703907329999997,3.2246948063333334,3.153167969666667,3.0754184875,2.9980764038333336,2.923541490333333,2.8425104744999996,2.8058316768333333,2.7962214708333337,2.789853731833333,2.7897337496666665,2.7934031466666664,2.8008982141666667,2.8095835135000002,65.18463727,65.86439022666667,66.23301267500001,66.588846015,66.394818205,66.24731826333333,64.67095861166666,63.42242796666667,62.794805663333335,62.46758350666667,60.31938907166667,58.70577792833333,58.96333344166667,58.06833341833334,57.176944408333334,56.66916655833334,58.675277630000004,60.14638405,61.61510630666667,63.35038411833333,65.01677305333332,66.07705083333333,66.85066194333332,68.07386100166667,24.945343598333334,24.028800375000003,23.09963841833333,22.231305083333336,22.336721731666668,22.264221751666668,23.29443360666667,24.125699076666667,25.0326388,25.969861026666667,25.879722151666666,25.97138882333333,25.835388831666666,25.881499911666666,25.94872213166667,26.026222141666665,26.127333245000003,26.20371270833333,26.30332383,26.419990491666667,26.46637939333333,26.398601616666667,26.294990503333334,26.23722213666667,19555.138333333332,16082.873333333335,12548.885,8886.73,5149.991666666667,1516.7716666666668,2150.741666666667,3014.2533333333336,3884.195,5004.04,6253.123333333334,7644.305,9051.561666666666,10357.443333333335,11616.171666666667,12838.463333333333,14051.11,15143.091666666667,16391.103333333333,17639.115,18884.983333333334,20195.789999999997,21493.736666666668,22688.164999999997,156398.75,128252.0,99805.95833333333,71446.745,43174.36,15013.44,22735.839999999997,32085.460000000003,41821.2,51556.94,61292.67999999999,71000.84,80709.0,90342.105,99862.27333333333,109295.61333333333,118642.125,127956.96833333334,137158.875,146349.00833333333,155565.25,164781.49166666667,173971.625,183161.75833333333
13,400.54444443333335,414.72777776666663,422.6472222,418.25277776666667,414.9166666666667,414.28888888333336,407.5027777833334,393.19444445,381.0972222333333,383.40694445,385.24027778333334,385.3636770333333,383.9136770333333,385.1192325833333,390.38312146666664,393.3400659166667,395.1900659166667,395.51111111666665,396.14166666666665,394.93055556666667,394.4388889,394.0972222333333,392.6333333333334,390.40833333333336,2.8210465510000002,2.8364385035,2.8511942384999998,2.8654867641666666,2.8770446836666665,2.8861330768333335,2.8939462529999997,2.8978947016666665,2.8990108676666666,2.8930896005,2.8813614661666667,2.8727110250000005,2.8675264229999997,2.8630226868333337,2.858432449,2.858016678166667,2.8614433086666664,2.8612034753333333,2.854559495166667,2.8464672778333333,2.838564807833333,2.8322975263333334,2.8288178761666667,2.8280616693333336,68.23183314333333,68.68694427000001,68.64141647500001,68.46280536666667,69.03036182666668,67.87837748333334,66.48973865333333,65.11796080666667,64.945683065,64.79346085499999,64.35812666666666,64.264878065,63.81987805333333,63.28654474166667,62.99573916166667,63.08657249666666,63.28573921833333,64.74138897833333,66.91500014166667,68.79583350333333,69.71250024333334,70.48638909666667,70.88444449166667,71.26083340166667,25.264999900000003,24.206111019999998,23.165277678333336,22.14194434,22.056916583333333,22.041805448333335,22.862916565000003,23.86361098,24.814166526666668,25.90333317833333,26.10113871833333,26.135882621666667,26.154493740000003,26.09157709333334,26.138799316666667,26.090465984999998,26.089077075000002,26.166388771666664,26.412499890000003,26.792777766666664,27.087499973333333,27.299999988333337,27.341111113333337,27.342777776666665,19420.36,16024.388333333334,12549.546666666667,8796.3,5026.9783333333335,1335.455,1946.92,2751.4900000000002,3752.3799999999997,4988.169999999999,6382.133333333334,7786.813333333333,9215.07,10578.388333333332,11873.553333333331,13129.066666666666,14194.256666666666,15170.931666666665,16149.75,17122.138333333332,18162.68,19205.365,20199.186666666665,21268.663333333334,156503.18333333332,128304.21666666666,99750.79833333334,71284.20833333333,42930.555,14663.730000000001,22358.550000000003,31680.59,41416.33,51152.07,60860.23,70568.39,80276.55,89908.18333333333,99480.56833333334,108966.125,118366.325,127679.69666666667,136880.13166666668,146070.265,155260.39833333335,164398.315,173562.34,182726.365
14,396.1488505666666,407.7949428333333,411.14494283333335,405.7588317166667,401.99216505000004,399.2977206,389.1905367,373.4193502666667,365.0637947166667,365.1165725,364.2915725,366.35962806666663,372.86240585,374.9513889,378.68750001666666,382.80138890000006,387.64305556666665,389.11944445,385.72777778333335,386.59999999999997,386.04444443333335,384.5138888833333,382.5361111166667,380.31944445,2.8304474775,2.834664604166667,2.8409290968333334,2.8481646491666663,2.855422529166667,2.8602694828333335,2.8652001481666667,2.8687898530000004,2.870723614333333,2.8705924655,2.8653436898333333,2.8561799605,2.8424204063333334,2.824922438333333,2.8051048694999996,2.785845388833333,2.7708998903333337,2.7625816383333333,2.7618951934999996,2.767782986666667,2.7802673325,2.7985111036666663,2.821297676666667,2.8470867448333332,71.53133137833333,71.82207525833333,71.894575255,71.57790851333334,71.188741925,70.70429742333333,70.14629943666667,69.75901139,69.72401129833332,70.175678015,70.79762244166666,71.52234465166667,72.46678904333334,73.40027768333333,74.19222211333333,74.84222219666667,75.40777773833334,75.91500000500001,76.21111111166665,76.23527777,76.12527783666667,76.15027781666667,76.01194453833334,75.82777786333334,27.075354458333333,26.64919624,26.268918499999998,25.955029675000002,25.942529686666663,25.931140753333334,26.080786256666666,26.339825700000002,26.862603448333335,27.752325599999995,28.843992240000002,30.280936698333335,31.96149229166667,33.736944314999995,35.31888873333333,36.554999955,37.374166593333335,37.696666621666665,37.56805550166667,37.05388878666667,36.258611075,35.27361099,34.140277704999995,33.016666625,18206.185,15234.365000000003,12066.225,8934.521666666667,5914.91,2877.08,3877.331666666667,4907.59,6177.035,7425.046666666666,8635.550000000001,9899.636666666667,11285.46,12753.368333333332,14258.351666666664,15848.635,17467.853333333333,18976.051666666666,20362.513333333332,21675.463333333333,22840.318333333333,23829.215,24714.593333333334,25680.985,156149.05833333332,128031.36,99614.37000000001,71308.84500000002,43062.568333333336,14875.54,22542.78,31837.240000000005,41517.82,51225.98,60961.72,70725.04,80378.04000000001,89928.40500000001,99391.94166666667,108768.65000000001,118058.52999999998,127261.58166666667,136488.125,145730.475,154972.82499999998,164215.17500000002,173457.525,182699.875
15,386.6918079166667,399.7842749666666,405.12316386666663,402.9755585,400.7422251666667,399.6783362833333,391.5144944666667,375.99147186666664,367.98591630000004,367.1029661,367.05574386666666,365.97518829999996,364.08888886666665,364.3194444166667,366.63333331666666,370.3999999833333,373.8218455666667,378.3274011333333,382.5801789166667,384.99962336666664,385.36629003333337,386.3329567,388.4027777833333,389.84444445,2.8759751595,2.9055424081666668,2.9364463151666667,2.9641599094999997,2.9872339065,3.0083797185,3.0245149678333334,3.0364293703333334,3.0406763879999996,3.0411041869999997,3.0382579560000003,3.0283128945000004,3.0115338636666666,2.991357067666667,2.9729207543333334,2.956074981,2.9421979293333336,2.936067377,2.9411152479999996,2.957790803,2.9807978276666667,3.0090787401666668,3.046590655333333,3.0855876191666667,75.83338524166666,75.903130915,75.74979754833333,75.11610978333333,74.50527629666666,73.85249851833333,72.87537989166667,72.34785643166667,72.10674529,72.28626647333333,72.73348889666666,73.44237779833333,74.398333685,75.06638922,75.79333365666666,76.52861140333333,77.04883743,77.15578183333334,77.08994827666668,76.97633711833333,76.7968927,76.55800374833333,76.30861102333334,76.23666655333334,31.998794688333334,31.103611118333333,30.376666654999998,29.705421399999995,29.163754738333335,28.698476945,28.238872445,27.98377826333333,28.047667141666665,28.626690140000004,29.657523468333334,31.111967913333334,32.90055547166667,34.75777767833333,36.420277705000004,37.73472209333333,38.636431101666666,38.91281998,38.49115326333333,37.59726444,36.533375561666666,35.27420897166667,33.82888886166666,32.46138886333333,22053.76166666667,18175.563333333335,14363.375,10429.45,6563.678333333334,2682.903333333333,3267.5766666666664,4052.8566666666666,4772.126666666667,5708.078333333334,6672.965,7648.568333333334,8858.638333333334,10066.565,11344.788333333332,12604.793333333333,13861.583333333334,15041.646666666667,16204.996666666666,17405.855,18651.72333333333,19941.530000000002,21426.585000000003,22911.64,156153.09166666667,128065.91666666664,99707.02999999998,71434.97166666666,43249.74166666667,15151.339999999998,22928.899999999998,32306.100000000002,42041.840000000004,51750.0,61458.159999999996,71166.32,80874.48,90532.22166666666,100103.13500000001,109588.69166666667,118987.42,128299.31999999999,137524.39166666666,146740.63333333333,155956.875,165199.225,174389.35833333334,183579.49166666667
16,398.44722221666666,414.0527777666666,421.0381355833333,417.3103578166667,412.5492467166667,408.54924671666663,397.07702450000005,377.92424673333335,368.2055555833333,375.2680555833333,385.1513889166667,387.50138891666666,387.31527780000005,393.14795200000003,400.7146186666667,398.84100755000003,394.18822976666667,394.8576742,395.88267420000005,392.4277777666667,386.6194444333334,382.4861111,379.3361111,380.20555554999993,3.124357714666667,3.1581497058333334,3.1914740865,3.2216831786666673,3.2457449776666665,3.2669541298333336,3.2851504761666668,3.303371929333333,3.3162624980000004,3.3269163343333337,3.3359154390000003,3.341630219666667,3.3420934273333334,3.3387049078333337,3.3372538838333328,3.338660251333333,3.3409400236666666,3.3487197133333333,3.3580090163333334,3.368711220333333,3.3838018076666665,3.3984933685,3.4129385325,3.4268490519999997,76.51527775666666,76.68388896500001,76.51140777166667,76.026685465,75.46779662666667,74.906129905,74.09835201333333,73.52168528833333,73.39083324166667,73.486555475,73.92322209166667,74.383222065,74.69766650000001,74.96100454166667,75.13405997833333,75.47778224333332,75.61000446166666,75.801393355,76.26167116666667,76.404166475,76.46111108833334,76.49083347166668,76.65936128333334,76.72966693666667,31.41666665,30.60416664,29.86327208166667,29.189938775,28.666605399999998,28.280216526666663,27.94466097333333,27.74577205666667,27.82111104333333,27.82694433,27.869166586666665,28.10111095666667,28.444166555,28.70720335333333,28.50553669,28.387203393333333,28.274703398333333,27.92775899833333,27.79303679666667,27.678333356666666,27.593333361666666,27.439444426666668,27.304916645000002,27.267972201666666,19816.806666666667,16486.001666666667,13128.404999999999,9528.406666666666,5742.805,2081.0833333333335,2909.6633333333334,3865.338333333333,4797.436666666667,5929.07,6949.683333333333,8008.443333333334,9188.94,10465.453333333333,11786.976666666667,13116.001666666665,14567.835000000001,15857.641666666665,17025.711666666666,18091.335,19255.118333333332,20419.97333333333,21469.521666666667,22590.438333333335,156868.69999999998,128617.51666666666,100011.88166666665,71493.075,43113.31333333333,14820.38,22515.2,31837.24,41600.560000000005,51308.72,60961.72,70614.72,80267.72,89847.13666666667,99339.72499999999,108800.645,118229.89666666667,127572.32,136827.915,146070.265,155208.18166666667,164346.09833333336,173484.015,182621.93166666667
17,392.92048023333336,412.41909135,421.9857580166666,421.81909134999995,422.31909135,419.60803075000007,409.09588385,389.9667171833333,378.08338385,378.3867171833333,376.39782829999996,375.16722223333335,372.0477777833333,375.76444445,380.77555555000004,382.5972222166667,385.0222222166667,385.325,384.0333333333333,377.71111111666664,373.2861111166667,370.0055555666667,368.51111111666665,371.48333333333335,3.446552786,3.4679064875,3.4852154830000006,3.501447363,3.5146022798333334,3.5230513998333333,3.5251495073333334,3.525931838,3.5196974778333328,3.508435333833333,3.4966820453333334,3.484872983666667,3.4742942133333337,3.4660405235000002,3.4650504821666672,3.4702155583333334,3.4812405141666667,3.4999756821666668,3.5225334475000003,3.5465963608333335,3.57304055,3.6000987021666666,3.6259792906666664,3.653990091666667,76.42590993,76.238548775,75.96049301166667,75.49771517500001,75.22149171833333,74.20989962166666,73.15000726166666,72.65396679999999,72.50938364,72.41827254166667,72.015412665,72.58892143333334,73.17007083,73.58486121666665,74.092500115,74.74583331333334,75.388888805,75.91313870333333,76.80480539166666,77.21872208,77.35566641166666,77.57930540833333,77.92203907333334,78.46584148333334,26.56593354,25.640100166666667,24.837322410000002,24.112600204999996,24.048961286666668,24.098610136666665,24.586736921666667,25.188893801666666,25.925541575,26.893041556666663,27.018430444999996,27.094059385000005,27.186026764999998,27.337203204999998,27.406110896666664,27.246110938333334,27.230277613333328,27.120277575,27.001666483333334,26.868305413333335,26.726083241666668,26.624138763333335,26.53163878166666,26.446361018333334,19445.441666666666,16301.516666666668,12821.316666666668,9352.905,5884.493333333333,2397.8633333333332,3177.146666666667,4049.231666666667,5229.7283333333335,6318.495,7738.178333333333,9214.66,10781.8,12362.871666666666,13763.698333333334,15335.125,16575.635,17832.22,19049.153333333332,20158.281666666666,21468.016666666666,22713.885,24054.698333333334,25354.78833333333,155992.40833333333,127822.49333333335,99430.14000000001,71124.615,42905.918333333335,14774.050000000001,22496.45,31846.070000000003,41554.23,51234.81,60860.23,70485.65,80083.49,89578.695,99042.23166666667,108394.30333333334,117688.59833333333,126869.95666666667,135992.06666666668,145129.98333333334,154267.9,163431.925,172622.05833333332,181812.19166666665
18,383.97438795,403.95679535,413.3262398,414.33772754999995,412.70717199999996,409.2471145333334,398.3755043666667,380.4180969666666,371.74587475,371.6204981,375.07049809999995,376.55277778333334,377.5277777833333,379.40943396666665,385.20943396666667,390.90943396666665,393.73998951666664,396.1399895166667,398.8868821666667,398.95800375,396.66911484999997,393.51257060000006,391.92146890000004,388.67146890000004,3.675609816666667,3.698279017833333,3.718716671333333,3.735547907833334,3.7517978831666667,3.761773368,3.775338612,3.7844391078333337,3.790487095333333,3.799210375833333,3.8044600356666667,3.8058200521666663,3.800573628,3.795931261833333,3.7927969291666663,3.790334593166666,3.7912679936666667,3.7954941195000003,3.8108584338333333,3.8259406096666666,3.843020848666667,3.858033776833333,3.8701649313333335,3.8837272068333335,78.15582687666667,77.99663245833334,77.55135460166667,76.72501787166667,76.258950965,74.68323578166665,74.16491707333334,73.35201691666667,73.06862810166666,72.86163150166666,72.28774251,72.72429429833333,72.69540541666667,73.46243556,74.126935605,74.98607443333334,75.79857438,76.40690771333333,77.14131923666666,77.49968936333333,77.91399488166667,77.942929165,77.35714298333333,77.50908737666667,25.78742035666667,24.973188883333332,24.122077763333333,23.25619733666667,23.19675289833333,23.155239498333334,23.66084682,24.347328273333336,25.080939389999998,25.83793092,25.842375376666666,25.892222103333335,25.976388783333334,26.03809738166667,26.112541824999997,26.180875185,26.222264051666667,26.220319611666667,26.14099758333333,26.09901121333333,25.989705666666666,26.08090620333333,26.265972121666668,26.214583253333334,21771.07,18276.938333333335,14454.033333333333,10595.763333333334,6708.558333333333,2736.0533333333333,3712.728333333333,4706.55,5828.538333333333,6982.676666666666,8158.248333333334,9425.55,10694.994999999999,12055.098333333333,13489.784999999998,14814.523333333333,16123.186666666666,17405.058333333334,18440.24166666667,19391.196666666667,20333.578333333335,21486.211666666666,22651.705,23624.093333333334,155422.05833333332,127491.53333333334,99261.71666666666,71117.25666666667,43059.625,15114.93,22837.33,32159.37,41867.53,51603.27,61311.43,70964.43,80617.43000000001,90221.48333333334,99738.70833333333,109142.99666666666,118488.03666666668,127775.3,136975.735,146165.86833333332,155356.00166666665,164520.02666666664,173684.05166666667,182874.18499999997
19,395.67457625000003,409.8099297833333,414.2238186833333,411.55997686666666,406.95385635,406.4871896833333,396.2455230166667,379.76572504999996,371.46016948333335,373.09444445,376.5141243,376.9057909666667,376.70856875000004,378.6613465166667,381.21967985,382.5502354,382.4111111,384.37777776666667,389.21666665000004,390.58055554999993,390.9166666666667,388.90098869999997,387.9843220333333,386.3287664833333,3.891201390833333,3.9012645975000004,3.9106705883333333,3.9210396353333334,3.937597154666667,3.9506412395,3.9650826311666667,3.9741737725,3.981808635,3.9889860653333336,3.986473888666666,3.9787998916666667,3.968325181333333,3.9596561855,3.95139179,3.9431664628333336,3.9415157985,3.9497272433333332,3.9645318468333333,3.9837756966666666,4.011494056833333,4.044355897333333,4.079941028666667,4.113223244833333,77.13545356166667,76.70429185500001,75.87220849166665,75.07672528666666,74.80417827333333,72.82751161166667,71.40840051666667,70.17206210833334,69.74122888500001,69.7130556,70.11554612166667,71.39915727166668,72.39026842333334,73.69499074333334,74.66387951333333,75.51026840333333,75.96638899833334,76.60888885833333,77.17333325166666,77.24249983833333,77.18472205166667,77.3755459,77.40526800833332,77.45304596833333,25.41446085166667,24.506304314999998,23.658665416666665,22.628298233333336,22.31712121,22.22628786333333,22.94906561166667,23.896944368333333,24.79111104,25.682222118333332,25.826449985,26.040616653333334,26.240616669999998,26.306727783333333,26.421172235,26.540061131666665,26.576666598333333,26.564166588333336,26.53166659,26.493055486666666,26.405555475,26.300640206666667,26.161473545000003,26.05452911,20324.571666666667,17003.616666666665,13488.485,9849.473333333333,6232.966666666667,2814.9233333333336,3869.396666666666,4920.655,6188.595,7465.108333333334,8634.888333333332,9899.613333333333,11178.269999999999,12457.998333333335,13721.651666666667,14986.376666666669,16324.613333333333,17583.98,18745.186666666665,19924.611666666668,21134.04333333333,22360.62166666667,23625.78,24888.795000000002,156298.35,128182.12333333334,99766.605,71407.39166666668,43135.00666666667,14949.449999999999,22616.690000000002,31911.149999999998,41591.73,51327.47,61035.630000000005,70743.79,80451.95,90082.11166666668,99625.44499999999,109109.52999999998,118534.36666666665,127846.26666666666,137071.33833333335,146261.47166666665,155451.605,164641.73833333334,173831.87166666667,183022.005
